,Time,INIT_ERAB_SR
1605,2022/08/06 21:00,99.92
1606,2022/08/06 22:00,99.92
1607,2022/08/06 23:00,99.91
1608,2022/08/07 00:00,99.94
1609,2022/08/07 01:00,99.78
1610,2022/08/07 02:00,99.94
1611,2022/08/07 03:00,99.94
1612,2022/08/07 04:00,99.94
1613,2022/08/07 05:00,99.93
1614,2022/08/07 06:00,99.88
1615,2022/08/07 07:00,99.81
1616,2022/08/07 08:00,99.9
1617,2022/08/07 09:00,99.76
1618,2022/08/07 10:00,99.65
1619,2022/08/07 11:00,99.57
1620,2022/08/07 12:00,99.68
1621,2022/08/07 13:00,99.92
1622,2022/08/07 14:00,99.85
1623,2022/08/07 15:00,99.84
1624,2022/08/07 16:00,99.81
1625,2022/08/07 17:00,99.88
1626,2022/08/07 18:00,99.82
1627,2022/08/07 19:00,99.88
1628,2022/08/07 20:00,99.75
1629,2022/08/07 21:00,99.9
1630,2022/08/07 22:00,99.91
1631,2022/08/07 23:00,99.94
1632,2022/08/08 00:00,99.9
1633,2022/08/08 01:00,99.89
1634,2022/08/08 02:00,99.85
1635,2022/08/08 03:00,99.93
1636,2022/08/08 04:00,99.94
1637,2022/08/08 05:00,99.91
1638,2022/08/08 06:00,99.8
1639,2022/08/08 07:00,99.87
1640,2022/08/08 08:00,99.85
1641,2022/08/08 09:00,99.9
1642,2022/08/08 10:00,99.89
1643,2022/08/08 11:00,99.79
1644,2022/08/08 12:00,99.85
1645,2022/08/08 13:00,99.8
1646,2022/08/08 14:00,99.87
1647,2022/08/08 15:00,99.8
1648,2022/08/08 16:00,99.59
1649,2022/08/08 17:00,99.75
1650,2022/08/08 18:00,99.69
1651,2022/08/08 19:00,99.77
1652,2022/08/08 20:00,99.78
1653,2022/08/08 21:00,99.57
1654,2022/08/08 22:00,99.7
1655,2022/08/08 23:00,99.83
1656,2022/08/09 00:00,99.79
1657,2022/08/09 01:00,99.53
1658,2022/08/09 02:00,99.39
1659,2022/08/09 03:00,99.17
1660,2022/08/09 04:00,99.1
1661,2022/08/09 05:00,98.98
1662,2022/08/09 06:00,99.74
1663,2022/08/09 07:00,99.83
1664,2022/08/09 08:00,99.9
1665,2022/08/09 09:00,99.87
1666,2022/08/09 10:00,99.85
1667,2022/08/09 11:00,99.77
1668,2022/08/09 12:00,99.86
1669,2022/08/09 13:00,99.84
1670,2022/08/09 14:00,99.68
1671,2022/08/09 15:00,99.81
1672,2022/08/09 16:00,99.86
1673,2022/08/09 17:00,99.86
1674,2022/08/09 18:00,99.92
1675,2022/08/09 19:00,99.76
1676,2022/08/09 20:00,99.78
1677,2022/08/09 21:00,99.86
1678,2022/08/09 22:00,99.69
1679,2022/08/09 23:00,99.64
1680,2022/08/10 00:00,99.76
1681,2022/08/10 01:00,99.68
1682,2022/08/10 02:00,99.16
1683,2022/08/10 03:00,99.5
1684,2022/08/10 04:00,99.54
1685,2022/08/10 05:00,99.7
1686,2022/08/10 06:00,99.68
1687,2022/08/10 07:00,99.79
1688,2022/08/10 08:00,99.9
1689,2022/08/10 09:00,99.86
1690,2022/08/10 10:00,99.82
1691,2022/08/10 11:00,99.85
1692,2022/08/10 12:00,99.86
1693,2022/08/10 13:00,99.78
1694,2022/08/10 14:00,99.83
1695,2022/08/10 15:00,99.86
1696,2022/08/10 16:00,99.85
1697,2022/08/10 17:00,99.85
1698,2022/08/10 18:00,99.75
1699,2022/08/10 19:00,98.9
1700,2022/08/10 20:00,98.84
1701,2022/08/10 21:00,99.69
1702,2022/08/10 22:00,99.85
1703,2022/08/10 23:00,99.27
1704,2022/08/11 00:00,99.84
1705,2022/08/11 01:00,99.85
1706,2022/08/11 02:00,99.94
1707,2022/08/11 03:00,99.94
1708,2022/08/11 04:00,99.95
1709,2022/08/11 05:00,99.94
1710,2022/08/11 06:00,99.89
1711,2022/08/11 07:00,99.87
1712,2022/08/11 08:00,99.9
1713,2022/08/11 09:00,99.85
1714,2022/08/11 10:00,99.91
1715,2022/08/11 11:00,99.9
1716,2022/08/11 12:00,99.9
1717,2022/08/11 13:00,99.91
1718,2022/08/11 14:00,99.89
1719,2022/08/11 15:00,99.89
1720,2022/08/11 16:00,99.88
1721,2022/08/11 17:00,99.84
1722,2022/08/11 18:00,99.91
1723,2022/08/11 19:00,99.91
1724,2022/08/11 20:00,99.91
1725,2022/08/11 21:00,99.79
1726,2022/08/11 22:00,99.86
1727,2022/08/11 23:00,99.93
1728,2022/08/12 00:00,99.67
1729,2022/08/12 01:00,99.53
1730,2022/08/12 02:00,99.58
1731,2022/08/12 03:00,99.63
1732,2022/08/12 04:00,99.68
1733,2022/08/12 05:00,99.76
1734,2022/08/12 06:00,99.74
1735,2022/08/12 07:00,99.9
1736,2022/08/12 08:00,99.89
1737,2022/08/12 09:00,99.87
1738,2022/08/12 10:00,99.86
1739,2022/08/12 11:00,99.9
1740,2022/08/12 12:00,99.87
1741,2022/08/12 13:00,99.89
1742,2022/08/12 14:00,99.86
1743,2022/08/12 15:00,99.79
1744,2022/08/12 16:00,99.89
1745,2022/08/12 17:00,99.89
1746,2022/08/12 18:00,99.83
1747,2022/08/12 19:00,99.1
1748,2022/08/12 20:00,99.28
1749,2022/08/12 21:00,99.26
1750,2022/08/12 22:00,99.61
1751,2022/08/12 23:00,99.86
1752,2022/08/13 00:00,99.85
1753,2022/08/13 01:00,99.85
1754,2022/08/13 02:00,99.86
1755,2022/08/13 03:00,99.92
1756,2022/08/13 04:00,99.86
1757,2022/08/13 05:00,99.92
1758,2022/08/13 06:00,99.92
1759,2022/08/13 07:00,99.89
1760,2022/08/13 08:00,99.79
1761,2022/08/13 09:00,99.74
1762,2022/08/13 10:00,99.71
1763,2022/08/13 11:00,99.73
1764,2022/08/13 12:00,99.78
1765,2022/08/13 13:00,99.82
1766,2022/08/13 14:00,99.78
1767,2022/08/13 15:00,99.85
1768,2022/08/13 16:00,99.62
1769,2022/08/13 17:00,99.65
1770,2022/08/13 18:00,99.84
1771,2022/08/13 19:00,99.64
1772,2022/08/13 20:00,99.86
1773,2022/08/13 21:00,99.85
1774,2022/08/13 22:00,99.89
1775,2022/08/13 23:00,99.85
1776,2022/08/14 00:00,99.89
1777,2022/08/14 01:00,99.77
1778,2022/08/14 02:00,99.73
1779,2022/08/14 03:00,99.71
1780,2022/08/14 04:00,99.69
1781,2022/08/14 05:00,99.62
1782,2022/08/14 06:00,99.81
1783,2022/08/14 07:00,99.92
1784,2022/08/14 08:00,99.92
1785,2022/08/14 09:00,99.92
1786,2022/08/14 10:00,99.82
1787,2022/08/14 11:00,99.91
1788,2022/08/14 12:00,99.92
1789,2022/08/14 13:00,99.91
1790,2022/08/14 14:00,99.8
1791,2022/08/14 15:00,99.85
1792,2022/08/14 16:00,99.91
1793,2022/08/14 17:00,99.8
1794,2022/08/14 18:00,99.88
1795,2022/08/14 19:00,99.9
1796,2022/08/14 20:00,99.9
1797,2022/08/14 21:00,99.91
1798,2022/08/14 22:00,99.92
1799,2022/08/14 23:00,99.94
1800,2022/08/15 00:00,99.87
1801,2022/08/15 01:00,99.77
1802,2022/08/15 02:00,99.83
1803,2022/08/15 03:00,99.76
1804,2022/08/15 04:00,99.16
1805,2022/08/15 05:00,99.08
1806,2022/08/15 06:00,99.81
1807,2022/08/15 07:00,99.84
1808,2022/08/15 08:00,99.91
1809,2022/08/15 09:00,99.9
1810,2022/08/15 10:00,99.92
1811,2022/08/15 11:00,99.85
1812,2022/08/15 12:00,99.87
1813,2022/08/15 13:00,99.79
1814,2022/08/15 14:00,99.9
1815,2022/08/15 15:00,99.84
1816,2022/08/15 16:00,99.91
1817,2022/08/15 17:00,99.85
1818,2022/08/15 18:00,99.83
1819,2022/08/15 19:00,99.9
1820,2022/08/15 20:00,99.83
1821,2022/08/15 21:00,99.89
1822,2022/08/15 22:00,99.92
1823,2022/08/15 23:00,99.92
1824,2022/08/16 00:00,99.92
1825,2022/08/16 01:00,99.95
1826,2022/08/16 02:00,99.94
1827,2022/08/16 03:00,99.95
1828,2022/08/16 04:00,99.66
1829,2022/08/16 05:00,99.38
1830,2022/08/16 06:00,99.75
1831,2022/08/16 07:00,99.78
1832,2022/08/16 08:00,99.82
1833,2022/08/16 09:00,99.91
1834,2022/08/16 10:00,99.9
1835,2022/08/16 11:00,99.91
1836,2022/08/16 12:00,99.88
1837,2022/08/16 13:00,99.89
1838,2022/08/16 14:00,99.87
1839,2022/08/16 15:00,99.85
1840,2022/08/16 16:00,99.89
1841,2022/08/16 17:00,99.91
1842,2022/08/16 18:00,99.86
1843,2022/08/16 19:00,99.9
1844,2022/08/16 20:00,99.88
1845,2022/08/16 21:00,99.85
1846,2022/08/16 22:00,99.86
1847,2022/08/16 23:00,99.74
1848,2022/08/17 00:00,99.93
1849,2022/08/17 01:00,99.94
1850,2022/08/17 02:00,99.94
1851,2022/08/17 03:00,99.94
1852,2022/08/17 04:00,99.94
1853,2022/08/17 05:00,99.85
1854,2022/08/17 06:00,99.91
1855,2022/08/17 07:00,99.87
1856,2022/08/17 08:00,99.89
1857,2022/08/17 09:00,99.89
1858,2022/08/17 10:00,99.89
1859,2022/08/17 11:00,99.86
1860,2022/08/17 12:00,99.89
1861,2022/08/17 13:00,99.9
1862,2022/08/17 14:00,99.88
1863,2022/08/17 15:00,99.91
1864,2022/08/17 16:00,99.87
1865,2022/08/17 17:00,99.86
1866,2022/08/17 18:00,99.77
1867,2022/08/17 19:00,99.87
1868,2022/08/17 20:00,99.89
1869,2022/08/17 21:00,99.89
1870,2022/08/17 22:00,99.93
1871,2022/08/17 23:00,99.93
1872,2022/08/18 00:00,99.78
1873,2022/08/18 01:00,99.41
1874,2022/08/18 02:00,99.56
1875,2022/08/18 03:00,99.5
1876,2022/08/18 04:00,99.24
1877,2022/08/18 05:00,99.54
1878,2022/08/18 06:00,99.75
1879,2022/08/18 07:00,99.85
1880,2022/08/18 08:00,99.82
1881,2022/08/18 09:00,99.75
1882,2022/08/18 10:00,99.49
1883,2022/08/18 11:00,99.88
1884,2022/08/18 12:00,99.89
1885,2022/08/18 13:00,99.91
1886,2022/08/18 14:00,99.92
1887,2022/08/18 15:00,99.91
1888,2022/08/18 16:00,99.92
1889,2022/08/18 17:00,99.9
1890,2022/08/18 18:00,99.89
1891,2022/08/18 19:00,99.91
1892,2022/08/18 20:00,99.89
1893,2022/08/18 21:00,99.85
1894,2022/08/18 22:00,99.92
1895,2022/08/18 23:00,99.79
1896,2022/08/19 00:00,99.78
1897,2022/08/19 01:00,99.95
1898,2022/08/19 02:00,99.94
1899,2022/08/19 03:00,99.94
1900,2022/08/19 04:00,99.93
1901,2022/08/19 05:00,99.94
1902,2022/08/19 06:00,99.93
1903,2022/08/19 07:00,99.92
1904,2022/08/19 08:00,99.86
1905,2022/08/19 09:00,99.89
1906,2022/08/19 10:00,99.81
1907,2022/08/19 11:00,99.91
1908,2022/08/19 12:00,99.89
1909,2022/08/19 13:00,99.9
1910,2022/08/19 14:00,99.88
1911,2022/08/19 15:00,99.91
1912,2022/08/19 16:00,99.88
1913,2022/08/19 17:00,99.82
1914,2022/08/19 18:00,99.91
1915,2022/08/19 19:00,99.88
1916,2022/08/19 20:00,99.89
1917,2022/08/19 21:00,99.81
1918,2022/08/19 22:00,99.81
1919,2022/08/19 23:00,99.6
1920,2022/08/20 00:00,99.44
1921,2022/08/20 01:00,99.36
1922,2022/08/20 02:00,99.36
1923,2022/08/20 03:00,99.28
1924,2022/08/20 04:00,99.28
1925,2022/08/20 05:00,99.3
1926,2022/08/20 06:00,99.47
1927,2022/08/20 07:00,99.62
1928,2022/08/20 08:00,99.71
1929,2022/08/20 09:00,99.75
1930,2022/08/20 10:00,99.72
1931,2022/08/20 11:00,99.74
1932,2022/08/20 12:00,99.47
1933,2022/08/20 13:00,99.62
1934,2022/08/20 14:00,99.67
1935,2022/08/20 15:00,99.67
1936,2022/08/20 16:00,99.66
1937,2022/08/20 17:00,99.59
1938,2022/08/20 18:00,99.63
1939,2022/08/20 19:00,99.68
1940,2022/08/20 20:00,99.54
1941,2022/08/20 21:00,99.12
1942,2022/08/20 22:00,99.03
1943,2022/08/20 23:00,98.78
1944,2022/08/21 00:00,98.09
1945,2022/08/21 01:00,98.49
1946,2022/08/21 02:00,98.08
1947,2022/08/21 03:00,99.39
1948,2022/08/21 04:00,99.43
1949,2022/08/21 05:00,99.26
1950,2022/08/21 06:00,99.34
1951,2022/08/21 07:00,99.39
1952,2022/08/21 08:00,99.62
1953,2022/08/21 09:00,99.51
1954,2022/08/21 10:00,99.81
1955,2022/08/21 11:00,99.88
1956,2022/08/21 12:00,99.9
1957,2022/08/21 13:00,99.69
1958,2022/08/21 14:00,99.79
1959,2022/08/21 15:00,99.73
1960,2022/08/21 16:00,99.81
1961,2022/08/21 17:00,99.76
1962,2022/08/21 18:00,99.84
1963,2022/08/21 19:00,99.89
1964,2022/08/21 20:00,99.85
1965,2022/08/21 21:00,99.84
1966,2022/08/21 22:00,99.9
1967,2022/08/21 23:00,99.93
1968,2022/08/22 00:00,99.8
1969,2022/08/22 01:00,99.59
1970,2022/08/22 02:00,99.33
1971,2022/08/22 03:00,99.41
1972,2022/08/22 04:00,99.45
1973,2022/08/22 05:00,99.67
1974,2022/08/22 06:00,99.53
1975,2022/08/22 07:00,99.77
1976,2022/08/22 08:00,99.88
1977,2022/08/22 09:00,99.91
1978,2022/08/22 10:00,99.88
1979,2022/08/22 11:00,99.82
1980,2022/08/22 12:00,99.86
1981,2022/08/22 13:00,99.8
1982,2022/08/22 14:00,99.84
1983,2022/08/22 15:00,99.72
1984,2022/08/22 16:00,99.74
1985,2022/08/22 17:00,99.79
1986,2022/08/22 18:00,99.86
1987,2022/08/22 19:00,99.91
1988,2022/08/22 20:00,99.9
1989,2022/08/22 21:00,99.87
1990,2022/08/22 22:00,99.9
1991,2022/08/22 23:00,99.9
1992,2022/08/23 00:00,99.77
1993,2022/08/23 01:00,99.77
1994,2022/08/23 02:00,99.68
1995,2022/08/23 03:00,99.43
1996,2022/08/23 04:00,99.47
1997,2022/08/23 05:00,99.73
1998,2022/08/23 06:00,99.7
1999,2022/08/23 07:00,99.84
2000,2022/08/23 08:00,99.88
2001,2022/08/23 09:00,99.86
2002,2022/08/23 10:00,99.73
2003,2022/08/23 11:00,99.49
2004,2022/08/23 12:00,99.89
2005,2022/08/23 13:00,99.83
2006,2022/08/23 14:00,99.89
2007,2022/08/23 15:00,99.91
2008,2022/08/23 16:00,99.89
2009,2022/08/23 17:00,99.9
2010,2022/08/23 18:00,99.92
2011,2022/08/23 19:00,99.89
2012,2022/08/23 20:00,99.86
2013,2022/08/23 21:00,99.83
2014,2022/08/23 22:00,99.81
2015,2022/08/23 23:00,99.74
2016,2022/08/24 00:00,99.73
2017,2022/08/24 01:00,99.68
2018,2022/08/24 02:00,99.59
2019,2022/08/24 03:00,99.64
2020,2022/08/24 04:00,99.73
2021,2022/08/24 05:00,99.73
2022,2022/08/24 06:00,99.72
2023,2022/08/24 07:00,99.89
2024,2022/08/24 08:00,99.79
2025,2022/08/24 09:00,99.9
2026,2022/08/24 10:00,99.91
2027,2022/08/24 11:00,99.88
2028,2022/08/24 12:00,99.86
2029,2022/08/24 13:00,99.91
2030,2022/08/24 14:00,99.92
2031,2022/08/24 15:00,99.91
2032,2022/08/24 16:00,99.91
2033,2022/08/24 17:00,99.9
2034,2022/08/24 18:00,99.92
2035,2022/08/24 19:00,99.89
2036,2022/08/24 20:00,99.9
2037,2022/08/24 21:00,99.9
2038,2022/08/24 22:00,99.91
2039,2022/08/24 23:00,99.89
2040,2022/08/25 00:00,99.92
2041,2022/08/25 01:00,99.65
2042,2022/08/25 02:00,99.95
2043,2022/08/25 03:00,99.94
2044,2022/08/25 04:00,99.95
2045,2022/08/25 05:00,99.89
2046,2022/08/25 06:00,99.93
2047,2022/08/25 07:00,99.9
2048,2022/08/25 08:00,99.9
2049,2022/08/25 09:00,99.92
2050,2022/08/25 10:00,99.9
2051,2022/08/25 11:00,99.9
2052,2022/08/25 12:00,99.91
2053,2022/08/25 13:00,99.9
2054,2022/08/25 14:00,99.9
2055,2022/08/25 15:00,99.86
2056,2022/08/25 16:00,99.83
2057,2022/08/25 17:00,99.78
2058,2022/08/25 18:00,99.9
2059,2022/08/25 19:00,99.88
2060,2022/08/25 20:00,99.81
2061,2022/08/25 21:00,99.88
2062,2022/08/25 22:00,99.84
2063,2022/08/25 23:00,99.75
2064,2022/08/26 00:00,99.68
2065,2022/08/26 01:00,99.73
2066,2022/08/26 02:00,99.6
2067,2022/08/26 03:00,99.27
2068,2022/08/26 04:00,99.64
2069,2022/08/26 05:00,99.73
2070,2022/08/26 06:00,99.76
2071,2022/08/26 07:00,99.8
2072,2022/08/26 08:00,99.89
2073,2022/08/26 09:00,99.91
2074,2022/08/26 10:00,99.92
2075,2022/08/26 11:00,99.92
2076,2022/08/26 12:00,99.9
2077,2022/08/26 13:00,99.91
2078,2022/08/26 14:00,99.91
2079,2022/08/26 15:00,99.91
2080,2022/08/26 16:00,99.88
2081,2022/08/26 17:00,99.77
2082,2022/08/26 18:00,99.9
2083,2022/08/26 19:00,99.92
2084,2022/08/26 20:00,99.88
2085,2022/08/26 21:00,99.87
2086,2022/08/26 22:00,99.9
2087,2022/08/26 23:00,99.91
2088,2022/08/27 00:00,99.93
2089,2022/08/27 01:00,99.93
2090,2022/08/27 02:00,99.94
2091,2022/08/27 03:00,99.88
2092,2022/08/27 04:00,99.62
2093,2022/08/27 05:00,99.77
2094,2022/08/27 06:00,99.8
2095,2022/08/27 07:00,99.84
2096,2022/08/27 08:00,99.76
2097,2022/08/27 09:00,99.81
2098,2022/08/27 10:00,99.87
2099,2022/08/27 11:00,99.84
2100,2022/08/27 12:00,99.9
2101,2022/08/27 13:00,99.79
2102,2022/08/27 14:00,99.89
2103,2022/08/27 15:00,99.86
2104,2022/08/27 16:00,99.76
2105,2022/08/27 17:00,99.77
2106,2022/08/27 18:00,99.83
2107,2022/08/27 19:00,93.48
2108,2022/08/27 20:00,76.57
2109,2022/08/27 21:00,99.83
2110,2022/08/27 22:00,99.88
2111,2022/08/27 23:00,99.8
2112,2022/08/28 00:00,99.52
2113,2022/08/28 01:00,99.04
2114,2022/08/28 02:00,99.4
2115,2022/08/28 03:00,99.16
2116,2022/08/28 04:00,98.51
2117,2022/08/28 05:00,99.44
2118,2022/08/28 06:00,99.63
2119,2022/08/28 07:00,99.81
2120,2022/08/28 08:00,99.76
2121,2022/08/28 09:00,99.82
2122,2022/08/28 10:00,99.84
2123,2022/08/28 11:00,99.75
2124,2022/08/28 12:00,99.76
2125,2022/08/28 13:00,99.84
2126,2022/08/28 14:00,99.91
2127,2022/08/28 15:00,99.74
2128,2022/08/28 16:00,99.81
2129,2022/08/28 17:00,99.84
2130,2022/08/28 18:00,99.76
2131,2022/08/28 19:00,99.7
2132,2022/08/28 20:00,99.77
2133,2022/08/28 21:00,99.69
2134,2022/08/28 22:00,99.85
2135,2022/08/28 23:00,99.68
2136,2022/08/29 00:00,99.64
2137,2022/08/29 01:00,99.33
2138,2022/08/29 02:00,99.66
2139,2022/08/29 03:00,99.54
2140,2022/08/29 04:00,99.65
2141,2022/08/29 05:00,99.21
2142,2022/08/29 06:00,99.56
2143,2022/08/29 07:00,99.82
2144,2022/08/29 08:00,99.86
2145,2022/08/29 09:00,99.9
2146,2022/08/29 10:00,99.92
2147,2022/08/29 11:00,99.9
2148,2022/08/29 12:00,99.91
2149,2022/08/29 13:00,99.81
2150,2022/08/29 14:00,99.81
2151,2022/08/29 15:00,99.88
2152,2022/08/29 16:00,99.88
2153,2022/08/29 17:00,99.88
2154,2022/08/29 18:00,99.91
2155,2022/08/29 19:00,99.88
2156,2022/08/29 20:00,99.77
2157,2022/08/29 21:00,99.78
2158,2022/08/29 22:00,99.9
2159,2022/08/29 23:00,99.75
2160,2022/08/30 00:00,99.55
2161,2022/08/30 01:00,99.33
2162,2022/08/30 02:00,99.37
2163,2022/08/30 03:00,98.84
2164,2022/08/30 04:00,98.95
2165,2022/08/30 05:00,98.73
2166,2022/08/30 06:00,99.26
2167,2022/08/30 07:00,99.71
2168,2022/08/30 08:00,99.89
2169,2022/08/30 09:00,99.87
2170,2022/08/30 10:00,99.88
2171,2022/08/30 11:00,99.84
2172,2022/08/30 12:00,99.89
2173,2022/08/30 13:00,99.91
2174,2022/08/30 14:00,99.89
2175,2022/08/30 15:00,99.91
2176,2022/08/30 16:00,99.87
2177,2022/08/30 17:00,99.86
2178,2022/08/30 18:00,99.9
2179,2022/08/30 19:00,99.93
2180,2022/08/30 20:00,99.79
2181,2022/08/30 21:00,99.93
2182,2022/08/30 22:00,99.92
2183,2022/08/30 23:00,99.92
2184,2022/08/31 00:00,99.75
2185,2022/08/31 01:00,98.86
2186,2022/08/31 02:00,98.87
2187,2022/08/31 03:00,98.85
2188,2022/08/31 04:00,98.81
2189,2022/08/31 05:00,99.17
2190,2022/08/31 06:00,99.59
2191,2022/08/31 07:00,99.78
2192,2022/08/31 08:00,99.9
2193,2022/08/31 09:00,99.84
2194,2022/08/31 10:00,99.86
2195,2022/08/31 11:00,99.88
2196,2022/08/31 12:00,99.76
2197,2022/08/31 13:00,99.9
2198,2022/08/31 14:00,99.92
2199,2022/08/31 15:00,99.9
2200,2022/08/31 16:00,99.9
2201,2022/08/31 17:00,99.87
2202,2022/08/31 18:00,99.83
2203,2022/08/31 19:00,99.89
2204,2022/08/31 20:00,99.66
2205,2022/08/31 21:00,99.63
2206,2022/08/31 22:00,99.84
2207,2022/08/31 23:00,99.94
2208,2022/09/01 00:00,99.92
2209,2022/09/01 01:00,99.93
2210,2022/09/01 02:00,99.94
2211,2022/09/01 03:00,99.95
2212,2022/09/01 04:00,99.63
2213,2022/09/01 05:00,99.93
2214,2022/09/01 06:00,99.92
2215,2022/09/01 07:00,99.89
2216,2022/09/01 08:00,99.87
2217,2022/09/01 09:00,99.88
2218,2022/09/01 10:00,99.91
2219,2022/09/01 11:00,99.67
2220,2022/09/01 12:00,99.66
2221,2022/09/01 13:00,99.78
2222,2022/09/01 14:00,99.8
2223,2022/09/01 15:00,99.79
2224,2022/09/01 16:00,99.72
2225,2022/09/01 17:00,99.7
2226,2022/09/01 18:00,99.63
2227,2022/09/01 19:00,99.77
2228,2022/09/01 20:00,99.71
2229,2022/09/01 21:00,99.85
2230,2022/09/01 22:00,99.88
2231,2022/09/01 23:00,99.78
2232,2022/09/02 00:00,99.92
2233,2022/09/02 01:00,99.81
2234,2022/09/02 02:00,99.93
2235,2022/09/02 03:00,99.92
2236,2022/09/02 04:00,99.89
2237,2022/09/02 05:00,99.93
2238,2022/09/02 06:00,99.92
2239,2022/09/02 07:00,99.9
2240,2022/09/02 08:00,99.88
2241,2022/09/02 09:00,99.87
2242,2022/09/02 10:00,99.84
2243,2022/09/02 11:00,99.83
2244,2022/09/02 12:00,99.89
2245,2022/09/02 13:00,99.9
2246,2022/09/02 14:00,99.9
2247,2022/09/02 15:00,99.88
2248,2022/09/02 16:00,99.75
2249,2022/09/02 17:00,99.88
2250,2022/09/02 18:00,99.75
2251,2022/09/02 19:00,99.62
2252,2022/09/02 20:00,99.41
2253,2022/09/02 21:00,99.88
2254,2022/09/02 22:00,99.9
2255,2022/09/02 23:00,99.89
2256,2022/09/03 00:00,99.86
2257,2022/09/03 01:00,99.16
2258,2022/09/03 02:00,99.31
2259,2022/09/03 03:00,99.74
2260,2022/09/03 04:00,99.73
2261,2022/09/03 05:00,99.49
2262,2022/09/03 06:00,99.63
2263,2022/09/03 07:00,99.81
2264,2022/09/03 08:00,99.69
2265,2022/09/03 09:00,99.78
2266,2022/09/03 10:00,99.66
2267,2022/09/03 11:00,99.85
2268,2022/09/03 12:00,99.89
2269,2022/09/03 13:00,99.83
2270,2022/09/03 14:00,99.86
2271,2022/09/03 15:00,99.83
2272,2022/09/03 16:00,99.8
2273,2022/09/03 17:00,99.68
2274,2022/09/03 18:00,99.71
2275,2022/09/03 19:00,99.45
2276,2022/09/03 20:00,99.19
2277,2022/09/03 21:00,99.58
2278,2022/09/03 22:00,99.74
2279,2022/09/03 23:00,99.82
2280,2022/09/04 00:00,99.77
2281,2022/09/04 01:00,99.73
2282,2022/09/04 02:00,99.7
2283,2022/09/04 03:00,99.69
2284,2022/09/04 04:00,99.57
2285,2022/09/04 05:00,99.67
2286,2022/09/04 06:00,99.78
2287,2022/09/04 07:00,99.81
2288,2022/09/04 08:00,99.69
2289,2022/09/04 09:00,99.76
2290,2022/09/04 10:00,99.8
2291,2022/09/04 11:00,99.59
2292,2022/09/04 12:00,99.59
2293,2022/09/04 13:00,99.74
2294,2022/09/04 14:00,99.79
2295,2022/09/04 15:00,99.76
2296,2022/09/04 16:00,99.71
2297,2022/09/04 17:00,99.66
2298,2022/09/04 18:00,99.78
2299,2022/09/04 19:00,99.82
2300,2022/09/04 20:00,99.88
2301,2022/09/04 21:00,99.81
2302,2022/09/04 22:00,99.81
2303,2022/09/04 23:00,99.74
2304,2022/09/05 00:00,99.68
2305,2022/09/05 01:00,99.49
2306,2022/09/05 02:00,99.33
2307,2022/09/05 03:00,98.73
2308,2022/09/05 04:00,98.9
2309,2022/09/05 05:00,99.29
2310,2022/09/05 06:00,99.6
2311,2022/09/05 07:00,99.8
2312,2022/09/05 08:00,99.83
2313,2022/09/05 09:00,99.56
2314,2022/09/05 10:00,99.77
2315,2022/09/05 11:00,99.86
2316,2022/09/05 12:00,99.93
2317,2022/09/05 13:00,99.87
2318,2022/09/05 14:00,99.88
2319,2022/09/05 15:00,99.79
2320,2022/09/05 16:00,99.77
2321,2022/09/05 17:00,99.66
2322,2022/09/05 18:00,99.8
2323,2022/09/05 19:00,99.89
2324,2022/09/05 20:00,99.74
2325,2022/09/05 21:00,99.7
2326,2022/09/05 22:00,99.8
2327,2022/09/05 23:00,99.84
2328,2022/09/06 00:00,99.88
2329,2022/09/06 01:00,99.62
2330,2022/09/06 02:00,99.71
2331,2022/09/06 03:00,99.69
2332,2022/09/06 04:00,99.02
2333,2022/09/06 05:00,99.51
2334,2022/09/06 06:00,99.78
2335,2022/09/06 07:00,99.77
2336,2022/09/06 08:00,99.86
2337,2022/09/06 09:00,99.82
2338,2022/09/06 10:00,99.84
2339,2022/09/06 11:00,99.89
2340,2022/09/06 12:00,99.91
2341,2022/09/06 13:00,99.87
2342,2022/09/06 14:00,99.87
2343,2022/09/06 15:00,99.91
2344,2022/09/06 16:00,99.82
2345,2022/09/06 17:00,99.77
2346,2022/09/06 18:00,99.71
2347,2022/09/06 19:00,99.7
2348,2022/09/06 20:00,99.89
2349,2022/09/06 21:00,99.75
2350,2022/09/06 22:00,99.85
2351,2022/09/06 23:00,99.78
2352,2022/09/07 00:00,99.8
2353,2022/09/07 01:00,99.74
2354,2022/09/07 02:00,99.77
2355,2022/09/07 03:00,99.63
2356,2022/09/07 04:00,99.37
2357,2022/09/07 05:00,99.76
2358,2022/09/07 06:00,99.75
2359,2022/09/07 07:00,99.75
2360,2022/09/07 08:00,99.91
2361,2022/09/07 09:00,99.92
2362,2022/09/07 10:00,99.91
2363,2022/09/07 11:00,99.9
2364,2022/09/07 12:00,99.91
2365,2022/09/07 13:00,99.85
2366,2022/09/07 14:00,99.85
2367,2022/09/07 15:00,99.9
2368,2022/09/07 16:00,99.9
2369,2022/09/07 17:00,99.67
2370,2022/09/07 18:00,99.81
2371,2022/09/07 19:00,99.88
2372,2022/09/07 20:00,99.58
2373,2022/09/07 21:00,99.75
2374,2022/09/07 22:00,99.88
2375,2022/09/07 23:00,99.78
2376,2022/09/08 00:00,99.95
2377,2022/09/08 01:00,99.94
2378,2022/09/08 02:00,99.95
2379,2022/09/08 03:00,99.94
2380,2022/09/08 04:00,99.92
