DATETIME_ID,CELL_NODE_ID,CELL_NAME,NODE_NAME,INIT_ERAB_SR,CSFB_SR,RRC_SUCC,RRC_ATT,S1_SUCC,S1_ATT,E_RAB_SUCC,E_RAB_ATT,CSFB_PREP_SUCC,CSFB_ATT,DISTRICT,PROVINCE,TTML,DVT,TVT,HOUR,DATE,VENDOR,REGION,ERAB_SR_Status,CSFB_SR_Status,ERAB_DR_Status,TRAFFIC4G,ERAB_DR,TOTAL_ERAB,ERAB_ABNORMAL,CONN_ESTAB_SUCC,CONN_ESTAB_ATT,RRC_SR,DKD4G,THP_VOL_DL,THP_VOL_UL,THP_TIME_UL,INTERRAT_HO_ATT,INTERRAT_HO_SUCC,INTERRAT_HO_SR,THP_TIME_DL,IPTHP_UL,IPTHP_DL,T_AVAIL,T_SAMPLE,INTRAFEQ_HO_SUCC,INTRAFEQ_HO_ATT,INTRAFEQ_HO_SR,VoLTE_ERAB_SUCC,VoLTE_ERAB_ATT,VoLTE_ERAB_DROP,VoLTE_ERAB_ASSIGN,VoLTE_Pkt_Lost_DL_Drop,VoLTE_Pkt_Lost_DL_Send,VoLTE_Pkt_Lost_UL_Lost,VoLTE_Pkt_Lost_UL_Transmitted,VoLTE_IntraHO_Succ,VoLTE_IntraHO_Att,VoLTE_SRVCC_HO_SUCC,VoLTE_SRVCC_HO_ATT,AVE_ERAB_NUM,MAX_ERAB_NUM,Data_VoLTE,pmHoExeAttSrvcc,pmHoPrepSuccSrvc,VoLTE_ERAB_SR,VoLTE_ERAB_DR,VoLTE_Pkt_Lost_DL_DR,VoLTE_Pkt_Lost_UL_DR,VoLTE_IntraHO_SR,VoLTE_SRVCC_HO_SR,VoLTE_SRVCC_HO_Pre_SR,VoLTE_SRVCC_HO_Pre_SUCC,VoLTE_SRVCC_HO_Pre_ATT,VoLTE_SRVCC_HO_SR_2
2022090817,1003,DNCL06M4BA,DNCL06,99.98,100,4185,4186,4185,4185,4598,4598,196,196,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,17,08/09/2022,NOKIA,3,1,1,1,13.04829,0.21,4702,10,4185,4186,99.98,100,56395293696,2506238016,1060249,8,7,87.5,2611686,2363.82,21593.44,3600,3600,2432,2436,99.84,4,4,0,5,0,9608,0,6491,1,1,0,0,0.07,260,0.072222222,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090818,1003,DNCL06M4BA,DNCL06,99.86,100,3408,3410,3408,3408,3635,3638,128,128,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,18,08/09/2022,NOKIA,3,1,1,1,8.77608,0.08,3787,3,3408,3410,99.94,100,34744261632,3058359712,888559,8,8,100,1103722,3441.93,31479.18,3600,3600,1752,1753,99.94,3,3,0,4,0,2978,6,4674,13,13,0,0,0.06,163,0.045277778,NULL,NULL,100,0,0,0.13,100,100,NULL,NULL,NULL,NULL
2022090819,1003,DNCL06M4BA,DNCL06,99.98,100,3544,3543,3544,3544,3831,3833,131,131,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,19,08/09/2022,NOKIA,3,1,1,1,6.76118,0.08,3979,3,3544,3543,100.03,100,27424630272,1949391648,781575,3,3,100,1037368,2494.18,26436.74,3600,3600,1580,1585,99.68,1,1,0,0,0,2025,1,668,2,2,0,0,0.01,49,0.013611111,NULL,NULL,100,0,0,0.15,100,100,NULL,NULL,NULL,NULL
2022090820,1003,DNCL06M4BA,DNCL06,99.88,100,3377,3377,3374,3377,3634,3635,125,125,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,20,08/09/2022,NOKIA,3,1,1,1,8.45335,0.16,3817,6,3377,3377,100,100,32882616320,2461059648,780788,10,10,100,1248142,3152.02,26345.25,3600,3600,1603,1606,99.81,5,5,0,5,1,3135,2,1847,0,0,0,0,0.03,97,0.026944444,NULL,NULL,100,0,0.03,0.11,100,100,NULL,NULL,NULL,NULL
2022090821,1003,DNCL06M4BA,DNCL06,99.91,98.91,3216,3218,3216,3216,3516,3517,91,92,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,21,08/09/2022,NOKIA,3,1,1,1,7.02483,0.14,3653,5,3216,3218,99.94,100,25465912832,3330680576,919724,13,13,100,1130160,3621.39,22533.02,3600,3600,1235,1235,100,2,2,0,2,1,3155,0,2187,2,2,0,0,0.03,104,0.028888889,NULL,NULL,100,0,0.03,0,100,100,NULL,NULL,NULL,NULL
2022090822,1003,DNCL06M4BA,DNCL06,100,100,2788,2788,2788,2788,3003,3003,48,48,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,22,08/09/2022,NOKIA,3,1,1,1,7.20724,0,3156,0,2788,2788,100,100,26521217536,2506192672,675373,12,11,91.67,1001097,3710.83,26492.16,3600,3600,584,584,100,3,3,0,3,0,1349,0,255,0,0,0,0,0.03,77,0.021388889,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090823,1003,DNCL06M4BA,DNCL06,99.96,100,2302,2302,2301,2302,2367,2367,26,26,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,23,08/09/2022,NOKIA,3,1,1,1,3.6899,0.12,2493,3,2302,2302,100,100,10914455424,1092194536,287076,3,3,100,329176,3804.55,33156.9,3600,3600,395,396,99.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090900,1003,DNCL06M4BA,DNCL06,100.05,100,2074,2074,2075,2074,2041,2041,13,13,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,0,09/09/2022,NOKIA,3,1,1,1,3.83637,0,2121,0,2074,2074,100,100,7804346240,384813496,173335,1,1,100,222845,2220.06,35021.41,3600,3600,181,182,99.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090901,1003,DNCL06M4BA,DNCL06,100,100,2178,2178,2178,2178,2252,2252,23,23,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,1,09/09/2022,NOKIA,3,1,1,1,2.10397,0,2323,0,2178,2178,100,100,10048277760,250194152,87940,1,1,100,243837,2845.06,41209,3600,3600,137,138,99.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090902,1003,DNCL06M4BA,DNCL06,100,100,2103,2103,2103,2103,2221,2221,12,12,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,2,09/09/2022,NOKIA,3,1,1,1,1.4218,0,2297,0,2103,2103,100,100,6382086016,181941736,63075,1,1,100,154838,2884.53,41217.83,3600,3600,76,76,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090903,1003,DNCL06M4BA,DNCL06,100,100,1959,1959,1959,1959,1968,1968,12,12,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,3,09/09/2022,NOKIA,3,1,1,1,0.67707,0.1,2050,2,1959,1959,100,100,3539026256,73373992,26207,0,0,0,85669,2799.79,41310.47,3600,3600,94,94,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090904,1003,DNCL06M4BA,DNCL06,100,100,1885,1885,1885,1885,1822,1822,12,12,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,4,09/09/2022,NOKIA,3,1,1,1,0.35635,0,1890,0,1885,1885,100,100,1534922464,78997152,29961,1,1,100,26477,2636.67,57971.92,3600,3600,149,149,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090905,1003,DNCL06M4BA,DNCL06,100,100,1999,1999,1999,1999,1923,1923,20,20,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,5,09/09/2022,NOKIA,3,1,1,1,1.31493,0,1991,0,1999,1999,100,100,4827745248,195349352,73162,6,6,100,98811,2670.09,48858.38,3600,3600,411,413,99.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090906,1003,DNCL06M4BA,DNCL06,99.73,100,2588,2589,2583,2588,2637,2638,91,91,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,6,09/09/2022,NOKIA,3,1,1,1,6.59367,0.07,2735,2,2588,2589,99.96,100,29070491904,899217904,298686,8,8,100,629249,3010.58,46198.71,3600,3600,1030,1030,100,1,1,0,1,0,1031,2,1214,2,2,0,0,0.02,52,0.014444444,NULL,NULL,100,0,0,0.16,100,100,NULL,NULL,NULL,NULL
2022090907,1003,DNCL06M4BA,DNCL06,99.93,99.48,3785,3786,3785,3785,4124,4126,191,192,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,7,09/09/2022,NOKIA,3,1,1,1,7.50181,0.09,4352,4,3785,3786,99.97,100,33829583360,2421318976,568378,8,7,87.5,1095633,4260.05,30876.75,3600,3600,1831,1832,99.95,6,6,0,6,0,6154,0,4157,0,0,0,0,0.07,216,0.06,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090908,1003,DNCL06M4BA,DNCL06,99.84,100,4900,4900,4898,4900,5149,5155,340,340,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,8,09/09/2022,NOKIA,3,1,1,1,9.39247,0.44,5394,24,4900,4900,100,100,37202512896,2044622880,803847,12,12,100,1425509,2543.55,26097.7,3600,3600,1621,1632,99.33,7,7,0,6,0,9021,3,11952,4,4,0,0,0.11,382,0.106111111,NULL,NULL,100,0,0,0.03,100,100,NULL,NULL,NULL,NULL
2022090909,1003,DNCL06M4BA,DNCL06,99.95,100,5153,5153,5153,5153,5718,5721,327,327,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,9,09/09/2022,NOKIA,3,1,1,1,12.86999,0.1,6074,6,5153,5153,100,100,55997059072,3138806784,1161475,8,8,100,2540123,2702.43,22045.02,3600,3600,1644,1647,99.82,28,28,0,27,19,64849,17,46092,5,5,0,0,0.54,1875,0.520833333,NULL,NULL,100,0,0.03,0.04,100,100,NULL,NULL,NULL,NULL
2022090910,1003,DNCL06M4BA,DNCL06,99.9,100,4918,4922,4918,4918,5349,5350,313,313,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,10,09/09/2022,NOKIA,3,1,1,1,10.5814,0.2,5579,11,4918,4922,99.92,100,43554138112,4346828288,1205692,10,10,100,1656710,3605.26,26289.54,3600,3600,1767,1768,99.94,17,17,0,15,7,24184,11,25083,12,12,0,0,0.24,827,0.229722222,NULL,NULL,100,0,0.03,0.04,100,100,NULL,NULL,NULL,NULL
2022090911,1003,DNCL06M4BA,DNCL06,99.96,100,4449,4449,4449,4449,4786,4788,241,241,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,11,09/09/2022,NOKIA,3,1,1,1,8.23264,0.42,5033,21,4449,4449,100,100,34098129920,2542997920,808522,11,11,100,1131632,3145.24,30131.82,3600,3600,1605,1607,99.88,3,3,0,2,0,701,0,878,3,3,0,0,0.01,25,0.006944444,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090912,1003,DNCL06M4BA,DNCL06,99.91,100,4035,4035,4034,4035,4346,4349,133,133,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,12,09/09/2022,NOKIA,3,1,1,1,8.75402,0.04,4656,2,4035,4035,100,100,34603161088,2065714976,714113,12,12,100,1291581,2892.7,26791.32,3600,3600,1091,1093,99.82,1,1,0,1,0,2837,0,1451,1,1,0,0,0.03,89,0.024722222,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090913,1003,DNCL06M4BA,DNCL06,99.92,100,3871,3873,3871,3871,4112,4113,145,145,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,13,09/09/2022,NOKIA,3,1,1,1,6.58781,0.14,4365,6,3871,3873,99.95,100,26628980224,1293853072,548168,10,10,100,1033449,2360.32,25767.1,3600,3600,1162,1162,100,1,1,0,2,0,1331,0,922,1,1,0,0,0.02,56,0.015555556,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090914,1003,DNCL06M4BA,DNCL06,99.93,100,4207,4209,4206,4207,4461,4461,184,184,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,14,09/09/2022,NOKIA,3,1,1,1,10.77861,0.13,4659,6,4207,4209,99.95,100,50867132416,2417329056,1064066,10,10,100,2472327,2271.78,20574.6,3600,3600,1459,1461,99.86,8,8,0,8,16,34381,74,27712,4,4,0,0,0.31,1083,0.300833333,NULL,NULL,100,0,0.05,0.27,100,100,NULL,NULL,NULL,NULL
2022090915,1003,DNCL06M4BA,DNCL06,99.92,99.63,4771,4772,4771,4771,5247,5250,266,267,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,15,09/09/2022,NOKIA,3,1,1,1,7.85231,0.05,5532,3,4771,4772,99.98,100,30597689344,2152599744,851988,5,5,100,1309072,2526.56,23373.57,3600,3600,1685,1689,99.76,3,3,0,1,0,617,1,258,4,4,0,0,0.01,21,0.005833333,NULL,NULL,100,0,0,0.39,100,100,NULL,NULL,NULL,NULL
2022090916,1003,DNCL06M4BA,DNCL06,99.88,100,4646,4647,4644,4646,5126,5129,295,295,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,16,09/09/2022,NOKIA,3,1,1,1,7.12375,0.15,5489,8,4646,4647,99.98,100,29981829632,2280524032,849683,9,9,100,1047848,2683.97,28612.77,3600,3600,2016,2021,99.75,10,11,0,9,5,10286,9,9008,2,2,0,0,0.11,362,0.100555556,NULL,NULL,90.91,0,0.05,0.1,100,100,NULL,NULL,NULL,NULL
2022090917,1003,DNCL06M4BA,DNCL06,99.91,99.54,4048,4048,4047,4048,4446,4449,217,218,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,17,09/09/2022,NOKIA,3,1,1,1,6.11186,0.26,4662,12,4048,4048,100,100,24083784448,1661806560,617343,10,10,100,1216088,2691.87,19804.31,3600,3600,2439,2445,99.75,5,5,0,5,0,4065,1,5111,7,7,0,0,0.05,159,0.044166667,NULL,NULL,100,0,0,0.02,100,100,NULL,NULL,NULL,NULL
2022090918,1003,DNCL06M4BA,DNCL06,100.03,99.43,3820,3820,3821,3820,4010,4010,173,174,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,18,09/09/2022,NOKIA,3,1,1,1,5.68232,0.09,4286,4,3820,3820,100,100,21880846336,1983833952,593262,9,9,100,787464,3343.94,27786.47,3600,3600,1868,1871,99.84,2,2,0,1,0,2083,1,2814,2,2,0,0,0.03,86,0.023888889,NULL,NULL,100,0,0,0.04,100,100,NULL,NULL,NULL,NULL
2022090919,1003,DNCL06M4BA,DNCL06,99.77,100,3372,3376,3371,3372,3495,3498,135,135,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,19,09/09/2022,NOKIA,3,1,1,1,7.94621,0.05,3715,2,3372,3376,99.88,100,30210678784,2901608960,864347,12,11,91.67,1179233,3357,25618.92,3600,3600,1652,1656,99.76,7,7,0,8,0,1173,0,1324,2,2,0,0,0.03,39,0.010833333,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090920,1003,DNCL06M4BA,DNCL06,99.88,100,3245,3246,3242,3245,3303,3303,96,96,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,20,09/09/2022,NOKIA,3,1,1,1,7.06945,0.19,3595,7,3245,3246,99.97,100,24543700992,1934821248,613711,10,10,100,1095305,3152.66,22408.1,3600,3600,1481,1482,99.93,7,7,0,4,0,774,0,300,5,5,0,0,0.05,53,0.014722222,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090921,1003,DNCL06M4BA,DNCL06,99.93,100,3004,3005,3004,3004,3056,3057,80,80,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,21,09/09/2022,NOKIA,3,1,1,1,7.36699,0.15,3358,5,3004,3005,99.97,100,27068124928,1543915840,488883,7,7,100,988833,3158.05,27373.81,3600,3600,974,976,99.8,0,0,0,1,0,2,2,59,1,1,0,0,0,3,0.000833333,NULL,NULL,100,0,0,3.39,100,100,NULL,NULL,NULL,NULL
2022090922,1003,DNCL06M4BA,DNCL06,99.95,100,2232,2232,2232,2232,2163,2164,36,36,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,22,09/09/2022,NOKIA,3,1,1,1,4.07325,0.04,2361,1,2232,2232,100,100,16167806592,672971120,217126,11,11,100,476283,3099.45,33945.8,3600,3600,665,665,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022090923,1003,DNCL06M4BA,DNCL06,100,100,1925,1925,1925,1925,1822,1822,13,13,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,23,09/09/2022,NOKIA,3,1,1,1,3.17692,0,2017,0,1925,1925,100,100,8804498176,310488400,93614,6,6,100,177325,3316.69,49651.76,3600,3600,608,608,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022091000,1003,DNCL06M4BA,DNCL06,100,100,1854,1854,1854,1854,1625,1625,9,9,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,0,10/09/2022,NOKIA,3,1,1,1,1.75993,0.05,1836,1,1854,1854,100,100,4583653376,323073408,71595,6,6,100,96946,4512.51,47280.48,3600,3600,354,354,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022091001,1003,DNCL06M4BA,DNCL06,100,100,1651,1651,1651,1651,1439,1439,7,7,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,1,10/09/2022,NOKIA,3,1,1,1,0.4465,0,1653,0,1651,1651,100,100,1444157624,112869816,40541,1,1,100,31258,2784.09,46201.22,3600,3600,253,253,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022091002,1003,DNCL06M4BA,DNCL06,99.94,100,1539,1540,1539,1539,1260,1260,7,7,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,2,10/09/2022,NOKIA,3,1,1,1,1.46223,0.07,1459,1,1539,1540,99.94,100,7278986496,118475856,43680,1,1,100,96305,2712.36,75582.64,3600,3600,175,175,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022091003,1003,DNCL06M4BA,DNCL06,100,100,1618,1618,1618,1618,1298,1298,6,6,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,3,10/09/2022,NOKIA,3,1,1,1,0.56029,0,1481,0,1618,1618,100,100,1328816032,69272592,29563,2,2,100,23585,2343.22,56341.57,3600,3600,111,111,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022091004,1003,DNCL06M4BA,DNCL06,100,100,1741,1741,1741,1741,1451,1451,16,16,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,4,10/09/2022,NOKIA,3,1,1,1,0.56039,0,1656,0,1741,1741,100,100,1617460768,112001200,33044,0,0,0,62410,3389.46,25916.69,3600,3600,139,139,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022091005,1003,DNCL06M4BA,DNCL06,99.87,96.77,1653,1653,1653,1653,1513,1515,30,31,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,5,10/09/2022,NOKIA,3,1,1,1,1.14613,0.06,1548,1,1653,1653,100,100,3890531360,199815824,90533,6,6,100,110142,2207.1,35322.87,3600,3600,490,497,98.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022091006,1003,DNCL06M4BA,DNCL06,100,100,2657,2657,2657,2657,2650,2650,105,105,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,6,10/09/2022,NOKIA,3,1,1,1,3.54158,0.07,2708,2,2657,2657,100,100,12798700288,1268907224,256863,3,3,100,303705,4940.02,42141.88,3600,3600,895,896,99.89,1,1,0,1,0,621,0,963,2,2,0,0,0.01,33,0.009166667,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022091007,1003,DNCL06M4BA,DNCL06,99.95,99.46,4097,4098,4097,4097,4378,4379,183,184,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,7,10/09/2022,NOKIA,3,1,1,1,6.67117,0.24,4503,11,4097,4098,99.98,100,25465073664,2572259392,728931,18,18,100,768734,3528.81,33125.99,3600,3600,1611,1612,99.94,11,11,0,10,0,8223,3,13930,3,3,0,0,0.11,385,0.106944444,NULL,NULL,100,0,0,0.02,100,100,NULL,NULL,NULL,NULL
2022091008,1003,DNCL06M4BA,DNCL06,99.89,100,5369,5372,5369,5369,5889,5892,304,304,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,8,10/09/2022,NOKIA,3,1,1,1,11.91754,0.28,6501,18,5369,5372,99.94,100,52911455232,3650011136,1073825,9,9,100,2317821,3399.07,22828.1,3600,3600,1767,1771,99.77,6,6,0,7,1,6203,8,6332,7,7,0,0,0.07,204,0.056666667,NULL,NULL,100,0,0.02,0.13,100,100,NULL,NULL,NULL,NULL
2022091009,1003,DNCL06M4BA,DNCL06,99.93,99.69,5254,5255,5254,5254,5688,5691,317,318,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,9,10/09/2022,NOKIA,3,1,1,1,15.42633,0.23,6160,14,5254,5255,99.98,100,67000513536,3873685824,1415095,18,18,100,4237930,2737.4,15809.73,3600,3600,1876,1882,99.68,6,6,0,5,0,7916,0,7971,6,6,0,0,0.09,286,0.079444444,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022091010,1003,DNCL06M4BA,DNCL06,99.9,100,4787,4788,4784,4787,5169,5170,317,317,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,10,10/09/2022,NOKIA,3,1,1,1,12.65756,0.37,5397,20,4787,4788,99.98,100,57152430080,3748863168,1220813,13,13,100,3084269,3070.79,18530.3,3600,3600,1827,1836,99.51,10,10,0,9,8,6291,2,4074,6,6,0,0,0.1,273,0.075833333,NULL,NULL,100,0,0.13,0.05,100,100,NULL,NULL,NULL,NULL
2022091011,1003,DNCL06M4BA,DNCL06,99.89,100,4347,4347,4347,4347,4662,4667,274,274,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,11,10/09/2022,NOKIA,3,1,1,1,10.4371,0.21,4797,10,4347,4347,100,100,51839985664,2036170912,895263,16,15,93.75,2454889,2274.38,21117.04,3600,3600,1736,1738,99.88,6,6,0,4,4,10950,10,11036,13,13,0,0,0.12,403,0.111944444,NULL,NULL,100,0,0.04,0.09,100,100,NULL,NULL,NULL,NULL
2022091012,1003,DNCL06M4BA,DNCL06,99.87,99.26,3575,3577,3575,3575,3803,3806,134,135,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,12,10/09/2022,NOKIA,3,1,1,1,8.68277,0.36,3911,14,3575,3577,99.94,100,41464714752,1718388032,680370,12,12,100,1631953,2525.67,25408.03,3600,3600,1322,1324,99.85,2,2,0,3,0,2516,1,2677,0,0,0,0,0.04,119,0.033055556,NULL,NULL,100,0,0,0.04,100,100,NULL,NULL,NULL,NULL
2022091013,1003,DNCL06M4BA,DNCL06,99.86,99.12,3496,3497,3496,3496,3521,3525,112,113,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,13,10/09/2022,NOKIA,3,1,1,1,9.64084,0.14,3604,5,3496,3497,99.97,100,44027995136,2169749312,629438,1,1,100,1640302,3447.12,26841.4,3600,3600,1037,1039,99.81,5,5,0,5,0,5523,3,6903,1,1,0,0,0.06,220,0.061111111,NULL,NULL,100,0,0,0.04,100,100,NULL,NULL,NULL,NULL
2022091014,1003,DNCL06M4BA,DNCL06,99.9,98.74,3841,3842,3841,3841,4074,4077,157,159,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,14,10/09/2022,NOKIA,3,1,1,1,7.10894,0.09,4257,4,3841,3842,99.97,100,25590069248,2318812832,644642,20,20,100,842805,3597.06,30362.98,3600,3600,1313,1316,99.77,6,6,0,6,0,7097,0,7760,0,0,0,0,0.08,252,0.07,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
2022091015,1003,DNCL06M4BA,DNCL06,99.95,99.55,4126,4126,4126,4126,4428,4430,220,221,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,15,10/09/2022,NOKIA,3,1,1,1,11.11329,0.41,4604,19,4126,4126,100,100,45259864576,3279258368,953699,10,10,100,1931506,3438.46,23432.42,3600,3600,1533,1535,99.87,3,3,0,3,0,3102,1,1847,3,3,0,0,0.05,91,0.025277778,NULL,NULL,100,0,0,0.05,100,100,NULL,NULL,NULL,NULL
2022091016,1003,DNCL06M4BA,DNCL06,99.93,99.2,4278,4278,4278,4278,4555,4558,247,249,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,16,10/09/2022,NOKIA,3,1,1,1,10.83221,0.23,4713,11,4278,4278,100,100,45698900992,3150619712,1009090,18,17,94.44,1904280,3122.24,23997.99,3600,3600,2085,2087,99.9,5,5,0,6,0,8240,5,8995,7,7,0,0,0.1,322,0.089444444,NULL,NULL,100,0,0,0.06,100,100,NULL,NULL,NULL,NULL
2022091017,1003,DNCL06M4BA,DNCL06,99.9,100,3926,3928,3926,3926,4115,4117,221,221,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,17,10/09/2022,NOKIA,3,1,1,1,8.98186,0.09,4318,4,3926,3928,99.95,100,39655628288,2289731840,810144,15,15,100,1447757,2826.33,27391.08,3600,3600,2159,2162,99.86,4,4,0,4,0,7252,19,3981,6,6,0,0,0.08,243,0.0675,NULL,NULL,100,0,0,0.48,100,100,NULL,NULL,NULL,NULL
2022091018,1003,DNCL06M4BA,DNCL06,99.84,99.39,3807,3809,3807,3807,3737,3741,164,165,Cam Le,Da Nang,Mien Trung,DVT Da Nang,TVT Da Nang,18,10/09/2022,NOKIA,3,1,1,1,5.90666,0.2,3972,8,3807,3809,99.95,100,21287104000,2678484416,548171,7,7,100,623781,4886.22,34125.93,3600,3600,1724,1728,99.77,4,4,0,5,0,2315,0,3721,0,0,0,0,0.03,104,0.028888889,NULL,NULL,100,0,0,0,100,100,NULL,NULL,NULL,NULL
