DATETIME_ID,INIT_ERAB_SR,CSFB_SR,TRAFFIC4G,ERAB_DR,TTML,DATE,HOUR,ERAB_SR_Status,CSFB_SR_Status,ERAB_DR_Status,ENODEBS,INTRAFEQ_HO_SR,AVE_ERAB_NUM,MAX_ERAB_NUM,Data_VoLTE,VoLTE_ERAB_SR,VoLTE_ERAB_DR,VoLTE_Pkt_Lost_DL_DR,VoLTE_Pkt_Lost_UL_DR,VoLTE_IntraHO_SR,VoLTE_SRVCC_HO_SR,VoLTE_SRVCC_HO_Pre_SR,VoLTE_SRVCC_HO_Pre_SUCC,VoLTE_SRVCC_HO_Pre_ATT,VoLTE_SRVCC_HO_SR_2
2022070416,99.54,99.91,52090.7,0.22,Mien Trung,04/07/2022,16,1,1,1,6231,99.12,NULL,NULL,73.37527778,98.63,0.5,0.06,0.14,99.44,0,NULL,NULL,NULL,NULL
2022070417,99.71,99.91,52114.2,0.21,Mien Trung,04/07/2022,17,1,1,1,6225,99.13,NULL,NULL,69.06861111,99.3,0.55,0.06,0.09,98.95,0,NULL,NULL,NULL,NULL
2022070418,99.84,99.91,57909.1,0.19,Mien Trung,04/07/2022,18,1,1,1,6221,99.11,NULL,NULL,56.62222222,98.52,0.79,0.05,0.14,99.43,0,NULL,NULL,NULL,NULL
2022070419,99.81,99.91,72782.6,0.19,Mien Trung,04/07/2022,19,1,1,1,6219,99.08,NULL,NULL,55.49777778,98.86,0.82,0.04,0.05,99.6,0,NULL,NULL,NULL,NULL
2022070420,99.75,99.91,83838.6,0.19,Mien Trung,04/07/2022,20,1,1,1,6229,99,NULL,NULL,47.0625,99.59,0.56,0.03,0.05,99.03,0,NULL,NULL,NULL,NULL
2022070421,99.88,99.91,81763.3,0.17,Mien Trung,04/07/2022,21,1,1,1,6227,99.01,NULL,NULL,29.26333333,98.34,0.89,0.05,0.08,99.63,0,NULL,NULL,NULL,NULL
2022070422,99.9,99.9,64680.1,0.13,Mien Trung,04/07/2022,22,1,1,1,6230,99.06,NULL,NULL,11.53972222,97.56,0.67,0.04,0.07,99.86,0,NULL,NULL,NULL,NULL
2022070423,99.65,99.9,34900.6,0.13,Mien Trung,04/07/2022,23,1,1,1,6062,98.89,NULL,NULL,6.011111111,97.84,0.88,0.02,0.05,100,0,NULL,NULL,NULL,NULL
2022070500,99.91,99.95,21801.5,0.08,Mien Trung,05/07/2022,0,1,1,1,6226,98.86,NULL,NULL,5.085555556,98.02,0,0.01,0.08,99.34,100,NULL,NULL,NULL,NULL
2022070501,99.96,99.89,13947.4,0.07,Mien Trung,05/07/2022,1,1,1,1,6228,98.77,NULL,NULL,1.962222222,97.55,0,0.02,0.05,100,100,NULL,NULL,NULL,NULL
2022070502,99.94,99.91,9606.3,0.08,Mien Trung,05/07/2022,2,1,1,1,6232,98.62,NULL,NULL,1.293611111,100,0,0.01,0.02,100,100,NULL,NULL,NULL,NULL
2022070503,99.95,99.96,7704.2,0.07,Mien Trung,05/07/2022,3,1,1,1,6232,98.6,NULL,NULL,1.361388889,100,0,0.01,0.05,100,100,NULL,NULL,NULL,NULL
2022070504,99.95,99.92,8721.1,0.07,Mien Trung,05/07/2022,4,1,1,1,6227,98.85,NULL,NULL,3.703888889,100,1.54,0.16,0.03,100,0,NULL,NULL,NULL,NULL
2022070505,99.95,99.94,17990.8,0.11,Mien Trung,05/07/2022,5,1,1,1,6225,99.05,NULL,NULL,7.588611111,99.67,1,0.04,0.04,99.8,0,NULL,NULL,NULL,NULL
2022070506,99.93,99.93,36273.1,0.15,Mien Trung,05/07/2022,6,1,1,1,6212,99.18,NULL,NULL,20.07527778,99.43,0.99,0.05,0.22,99.9,0,NULL,NULL,NULL,NULL
2022070507,99.91,99.92,44272.1,0.19,Mien Trung,05/07/2022,7,1,1,1,6230,99.2,NULL,NULL,41.63083333,99.04,0.52,0.02,0.05,99.64,0,NULL,NULL,NULL,NULL
2022070508,99.92,99.91,51128.3,0.22,Mien Trung,05/07/2022,8,1,1,1,6224,99.16,NULL,NULL,60.50416667,98.6,0.74,0.04,0.1,98.84,0,NULL,NULL,NULL,NULL
2022070509,99.85,99.92,56366.4,0.24,Mien Trung,05/07/2022,9,1,1,1,6214,99.11,NULL,NULL,75.88388889,99.05,0.65,0.04,0.56,99.58,0,NULL,NULL,NULL,NULL
2022070510,99.86,99.92,59852.2,0.23,Mien Trung,05/07/2022,10,1,1,1,6222,99.09,NULL,NULL,74.22083333,98.87,0.66,0.03,0.4,99.57,0,NULL,NULL,NULL,NULL
2022070511,99.91,99.92,64101.9,0.23,Mien Trung,05/07/2022,11,1,1,1,6230,99.04,NULL,NULL,57.61305556,98.99,0.62,0.03,0.7,99.34,0,NULL,NULL,NULL,NULL
2022070512,99.89,99.92,70740.1,0.18,Mien Trung,05/07/2022,12,1,1,1,6238,98.98,NULL,NULL,28.83083333,98.82,0.33,0.04,0.06,98.56,0,NULL,NULL,NULL,NULL
2022070513,99.84,99.92,59117.9,0.18,Mien Trung,05/07/2022,13,1,1,1,6224,99.04,NULL,NULL,30.19,98.75,0.48,0.03,0.07,98.98,0,NULL,NULL,NULL,NULL
2022070514,99.91,99.92,56367.1,0.2,Mien Trung,05/07/2022,14,1,1,1,6225,99.07,NULL,NULL,50.55972222,98.6,0.54,0.03,0.07,99.31,0,NULL,NULL,NULL,NULL
2022070515,99.9,99.92,52960.7,0.22,Mien Trung,05/07/2022,15,1,1,1,6230,99.09,NULL,NULL,64.19916667,99.05,0.59,0.03,1.4,99.52,0,NULL,NULL,NULL,NULL
2022070516,99.92,99.91,55533,0.22,Mien Trung,05/07/2022,16,1,1,1,6228,99.12,NULL,NULL,65.91388889,99.18,0.54,0.05,0.08,99.2,0,NULL,NULL,NULL,NULL
2022070517,99.9,99.91,51704,0.21,Mien Trung,05/07/2022,17,1,1,1,6226,99.15,NULL,NULL,61.99861111,98.37,0.42,0.04,0.07,99.73,0,NULL,NULL,NULL,NULL
2022070518,99.91,99.9,59050,0.19,Mien Trung,05/07/2022,18,1,1,1,6227,99.11,NULL,NULL,52.74805556,98.36,0.47,0.06,0.1,99.81,0,NULL,NULL,NULL,NULL
2022070519,99.93,99.92,73250.1,0.19,Mien Trung,05/07/2022,19,1,1,1,6225,99.07,NULL,NULL,49.17611111,98.86,0.63,0.07,0.08,99.28,0,NULL,NULL,NULL,NULL
2022070520,99.68,99.91,88563,0.19,Mien Trung,05/07/2022,20,1,1,1,6234,98.98,NULL,NULL,40.86638889,98.34,0.6,0.05,0.09,99.55,0,NULL,NULL,NULL,NULL
2022070521,99.81,99.91,83822.9,0.17,Mien Trung,05/07/2022,21,1,1,1,6225,98.98,NULL,NULL,30.79638889,98.79,0.33,0.04,0.06,99.82,0,NULL,NULL,NULL,NULL
2022070522,99.91,99.9,65173.4,0.13,Mien Trung,05/07/2022,22,1,1,1,6235,99.04,NULL,NULL,13.12638889,99.25,0.84,0.12,0.11,98.42,0,NULL,NULL,NULL,NULL
2022070523,99.85,99.91,37544.2,0.1,Mien Trung,05/07/2022,23,1,1,1,6070,99.02,NULL,NULL,5.557222222,98.25,2.18,0.05,0.1,100,0,NULL,NULL,NULL,NULL
2022070600,99.9,99.84,23556.9,0.08,Mien Trung,06/07/2022,0,1,1,1,6225,98.99,NULL,NULL,3.930277778,96.98,0.77,0.03,0.07,100,0,NULL,NULL,NULL,NULL
2022070601,99.94,99.94,14189.6,0.07,Mien Trung,06/07/2022,1,1,1,1,6221,98.94,NULL,NULL,2.396388889,99.51,0,0.01,0.06,100,100,NULL,NULL,NULL,NULL
2022070602,99.94,99.86,9780.9,0.07,Mien Trung,06/07/2022,2,1,1,1,6228,98.93,NULL,NULL,1.62,98.87,0.58,0,0.04,98.91,0,NULL,NULL,NULL,NULL
2022070603,99.95,99.92,7898,0.07,Mien Trung,06/07/2022,3,1,1,1,6227,98.96,NULL,NULL,1.268611111,100,0,0.01,0.04,100,100,NULL,NULL,NULL,NULL
2022070604,99.96,99.94,9017.8,0.07,Mien Trung,06/07/2022,4,1,1,1,6229,99.04,NULL,NULL,2.700833333,99.54,0.47,0.05,0.05,100,100,NULL,NULL,NULL,NULL
2022070605,99.95,99.93,19133.6,0.11,Mien Trung,06/07/2022,5,1,1,1,6225,99.15,NULL,NULL,5.5275,95.67,1.52,0.03,0.05,99.67,0,NULL,NULL,NULL,NULL
2022070606,99.93,99.94,36565.3,0.15,Mien Trung,06/07/2022,6,1,1,1,6231,99.2,NULL,NULL,17.46222222,98.54,0.6,0.01,0.04,99.86,0,NULL,NULL,NULL,NULL
2022070607,99.92,99.93,45714.8,0.19,Mien Trung,06/07/2022,7,1,1,1,6235,99.18,NULL,NULL,38.41527778,98.38,1.01,0.08,0.09,99.34,0,NULL,NULL,NULL,NULL
2022070608,99.92,99.92,49449,0.22,Mien Trung,06/07/2022,8,1,1,1,6224,99.15,NULL,NULL,62.13555556,98.66,0.41,0.03,0.07,99.79,0,NULL,NULL,NULL,NULL
2022070609,99.91,99.92,56915.3,0.23,Mien Trung,06/07/2022,9,1,1,1,6210,99.11,NULL,NULL,71.74416667,98.8,0.49,0.03,0.07,99.72,0,NULL,NULL,NULL,NULL
2022070610,99.91,99.92,56331.9,0.24,Mien Trung,06/07/2022,10,1,1,1,6225,99.06,NULL,NULL,74.02444444,99.05,0.68,0.04,0.06,99.44,0,NULL,NULL,NULL,NULL
2022070611,99.87,99.93,65001.5,0.22,Mien Trung,06/07/2022,11,1,1,1,6213,99.04,NULL,NULL,57.71222222,98.76,0.55,0.02,0.09,99.39,0,NULL,NULL,NULL,NULL
2022070612,99.92,99.91,71754,0.18,Mien Trung,06/07/2022,12,1,1,1,6232,99,NULL,NULL,30.84083333,98.23,0.85,0.04,0.06,99.69,0,NULL,NULL,NULL,NULL
2022070613,99.86,99.92,57875.4,0.18,Mien Trung,06/07/2022,13,1,1,1,6220,99.05,NULL,NULL,34.42916667,99.18,0.8,0.04,0.06,99.81,0,NULL,NULL,NULL,NULL
2022070614,99.82,99.91,53592.8,0.21,Mien Trung,06/07/2022,14,1,1,1,6237,99.04,NULL,NULL,52.05027778,99.67,0.62,0.05,0.17,99.51,0,NULL,NULL,NULL,NULL
2022070615,99.57,99.92,51046.8,0.22,Mien Trung,06/07/2022,15,1,1,1,6209,99.05,NULL,NULL,66.70527778,99.12,0.49,0.02,0.06,99.47,0,NULL,NULL,NULL,NULL
2022070616,99.45,99.92,51907.9,0.22,Mien Trung,06/07/2022,16,1,1,1,6215,99.12,NULL,NULL,69.00694444,98.67,0.44,0.04,0.07,99.42,0,NULL,NULL,NULL,NULL
2022070617,99.81,99.91,56384.6,0.21,Mien Trung,06/07/2022,17,1,1,1,6223,99.15,NULL,NULL,58.40944444,98.83,0.93,0.05,0.81,99.34,0,NULL,NULL,NULL,NULL
2022070618,99.85,99.9,65783,0.2,Mien Trung,06/07/2022,18,1,1,1,6225,99.12,NULL,NULL,53.255,99.16,1.05,0.06,0.09,99.68,0,NULL,NULL,NULL,NULL
2022070619,99.87,99.93,77540.4,0.2,Mien Trung,06/07/2022,19,1,1,1,6226,99.1,NULL,NULL,47.49944444,98.62,1,0.06,0.08,98.29,0,NULL,NULL,NULL,NULL
2022070620,99.68,99.92,87230.1,0.19,Mien Trung,06/07/2022,20,1,1,1,6217,99.03,NULL,NULL,42.18,98.97,0.5,0.05,0.12,99.32,0,NULL,NULL,NULL,NULL
2022070621,99.85,99.91,82321.5,0.16,Mien Trung,06/07/2022,21,1,1,1,6225,99.05,NULL,NULL,26.61416667,99.3,1.17,0.09,0.07,99.51,0,NULL,NULL,NULL,NULL
2022070622,99.74,99.91,62346.6,0.13,Mien Trung,06/07/2022,22,1,1,1,6230,99.09,NULL,NULL,11.53777778,98.92,1.2,0.03,0.08,99.83,0,NULL,NULL,NULL,NULL
2022070623,99.55,99.9,36472.2,0.1,Mien Trung,06/07/2022,23,1,1,1,6072,99.02,NULL,NULL,6.083611111,97.52,0.45,0.02,0.06,97.39,0,NULL,NULL,NULL,NULL
2022070700,99.55,99.87,22934.3,0.08,Mien Trung,07/07/2022,0,1,1,1,6221,99.01,NULL,NULL,2.521944444,98.89,0,0.04,0.04,100,100,NULL,NULL,NULL,NULL
2022070701,99.64,99.92,13158.9,0.07,Mien Trung,07/07/2022,1,1,1,1,6223,99.04,NULL,NULL,1.235555556,98.73,0,0.01,0.04,100,100,NULL,NULL,NULL,NULL
2022070702,99.65,99.92,9649.6,0.07,Mien Trung,07/07/2022,2,1,1,1,6223,98.92,NULL,NULL,2.023333333,100,0.86,0.1,0.05,100,100,NULL,NULL,NULL,NULL
2022070703,99.65,99.93,8073.5,0.07,Mien Trung,07/07/2022,3,1,1,1,6225,98.95,NULL,NULL,1.559166667,98.6,0,0,0.04,100,100,NULL,NULL,NULL,NULL
2022070704,99.63,99.9,9452,0.08,Mien Trung,07/07/2022,4,1,1,1,6220,99.03,NULL,NULL,1.943888889,100,0,0,0.06,98.99,100,NULL,NULL,NULL,NULL
2022070705,99.68,99.94,18701.1,0.11,Mien Trung,07/07/2022,5,1,1,1,6211,99.15,NULL,NULL,9.052222222,99.59,0.55,0.09,0.03,100,100,NULL,NULL,NULL,NULL
2022070706,99.65,99.95,37049.4,0.15,Mien Trung,07/07/2022,6,1,1,1,6206,99.19,NULL,NULL,19.23611111,98.69,0.41,0.02,0.04,99.73,0,NULL,NULL,NULL,NULL
2022070707,99.83,99.93,44788.2,0.19,Mien Trung,07/07/2022,7,1,1,1,6220,99.2,NULL,NULL,39.24277778,99.25,0.46,0.03,0.07,99.56,0,NULL,NULL,NULL,NULL
2022070708,99.92,99.91,51484.5,0.21,Mien Trung,07/07/2022,8,1,1,1,6216,99.17,NULL,NULL,61.31722222,98.77,0.34,0.04,0.43,99.35,0,NULL,NULL,NULL,NULL
2022070709,99.92,99.92,53326.9,0.24,Mien Trung,07/07/2022,9,1,1,1,6230,99.14,NULL,NULL,72.79222222,99.2,0.42,0.05,0.06,99.59,0,NULL,NULL,NULL,NULL
2022070710,99.7,99.92,58123.2,0.24,Mien Trung,07/07/2022,10,1,1,1,6228,99.11,NULL,NULL,77.43555556,99.09,0.5,0.07,0.09,99.23,0,NULL,NULL,NULL,NULL
2022070711,99.84,99.91,66383.1,0.22,Mien Trung,07/07/2022,11,1,1,1,6220,99.08,NULL,NULL,58.61138889,98.9,0.91,0.06,0.08,99.29,0,NULL,NULL,NULL,NULL
2022070712,99.92,99.92,68355,0.19,Mien Trung,07/07/2022,12,1,1,1,6228,98.99,NULL,NULL,34.12861111,99.32,0.64,0.06,0.13,97.4,0,NULL,NULL,NULL,NULL
2022070713,99.92,100.09,57534.3,0.19,Mien Trung,07/07/2022,13,1,1,1,6230,99.06,NULL,NULL,32.19916667,98.98,0.52,0.04,0.06,99.86,0,NULL,NULL,NULL,NULL
2022070714,99.92,99.92,55025.7,0.21,Mien Trung,07/07/2022,14,1,1,1,6224,99.09,NULL,NULL,48.93083333,98.99,0.39,0.04,0.07,99.8,0,NULL,NULL,NULL,NULL
2022070715,99.9,99.92,53326,0.22,Mien Trung,07/07/2022,15,1,1,1,6220,99.1,NULL,NULL,62.06805556,99.17,0.49,0.04,0.11,99.53,0,NULL,NULL,NULL,NULL
2022070716,99.92,99.92,51411.6,0.22,Mien Trung,07/07/2022,16,1,1,1,6226,99.13,NULL,NULL,69.25583333,99,0.45,0.03,0.06,99.47,0,NULL,NULL,NULL,NULL
2022070717,99.91,99.92,56637.9,0.21,Mien Trung,07/07/2022,17,1,1,1,6209,99.17,NULL,NULL,59.04777778,99.29,0.47,0.04,0.06,99.52,0,NULL,NULL,NULL,NULL
2022070718,99.84,99.92,61965.7,0.2,Mien Trung,07/07/2022,18,1,1,1,6224,99.12,NULL,NULL,53.68638889,98.22,0.59,0.03,0.05,99.59,0,NULL,NULL,NULL,NULL
2022070719,99.89,99.93,75953.9,0.2,Mien Trung,07/07/2022,19,1,1,1,6210,99.06,NULL,NULL,48.63333333,98.96,0.5,0.04,0.07,99.77,0,NULL,NULL,NULL,NULL
2022070720,99.83,99.92,84489.4,0.2,Mien Trung,07/07/2022,20,1,1,1,6209,99.03,NULL,NULL,39.10222222,99.34,0.43,0.06,0.75,99.13,0,NULL,NULL,NULL,NULL
2022070721,99.9,99.91,79485,0.17,Mien Trung,07/07/2022,21,1,1,1,6222,99,NULL,NULL,25.56833333,99.36,0.23,0.05,0.06,99.46,0,NULL,NULL,NULL,NULL
2022070722,99.93,99.91,62121.9,0.13,Mien Trung,07/07/2022,22,1,1,1,6210,99.06,NULL,NULL,12.39138889,99.28,0.51,0.13,0.08,99.8,0,NULL,NULL,NULL,NULL
2022070723,99.91,99.91,35615.4,0.11,Mien Trung,07/07/2022,23,1,1,1,6066,98.97,NULL,NULL,6.539166667,97.51,1.05,0.04,0.21,99.33,0,NULL,NULL,NULL,NULL
2022070800,99.89,99.91,22580.9,0.08,Mien Trung,08/07/2022,0,1,1,1,6222,98.86,NULL,NULL,2.831388889,99.59,0.81,0.02,0.04,99.52,0,NULL,NULL,NULL,NULL
2022070801,99.95,99.91,13444.6,0.08,Mien Trung,08/07/2022,1,1,1,1,6215,98.85,NULL,NULL,1.058888889,98.62,0,0.07,0.06,99.07,100,NULL,NULL,NULL,NULL
2022070802,99.95,99.97,9440.3,0.08,Mien Trung,08/07/2022,2,1,1,1,6231,98.84,NULL,NULL,1.453611111,100,0,0.16,0.07,100,100,NULL,NULL,NULL,NULL
2022070803,99.93,99.91,8283.9,0.07,Mien Trung,08/07/2022,3,1,1,1,6227,98.92,NULL,NULL,1.684444444,100,0.6,0.01,0.04,100,0,NULL,NULL,NULL,NULL
2022070804,99.95,99.93,9548,0.07,Mien Trung,08/07/2022,4,1,1,1,6233,99.06,NULL,NULL,2.693333333,100,1.18,0.01,0.04,100,0,NULL,NULL,NULL,NULL
2022070805,99.94,99.94,18293.8,0.1,Mien Trung,08/07/2022,5,1,1,1,6226,99.16,NULL,NULL,7.740555556,99.55,0.45,0.02,0.05,99.75,0,NULL,NULL,NULL,NULL
2022070806,99.94,99.95,36190.6,0.15,Mien Trung,08/07/2022,6,1,1,1,6222,99.21,NULL,NULL,19.75027778,98.36,1.41,0.02,0.06,99.05,0,NULL,NULL,NULL,NULL
2022070807,99.92,99.93,45469.1,0.19,Mien Trung,08/07/2022,7,1,1,1,6226,99.21,NULL,NULL,42.01333333,99.11,0.89,0.05,0.08,98.94,0,NULL,NULL,NULL,NULL
2022070808,99.93,99.92,51911.8,0.22,Mien Trung,08/07/2022,8,1,1,1,6226,99.17,NULL,NULL,64.1525,99.03,0.87,0.03,0.09,99.45,0,NULL,NULL,NULL,NULL
2022070809,99.92,99.93,55170,0.24,Mien Trung,08/07/2022,9,1,1,1,6218,99.13,NULL,NULL,71.38361111,99.06,0.44,0.04,0.07,99.54,0,NULL,NULL,NULL,NULL
2022070810,99.91,99.92,57675.8,0.24,Mien Trung,08/07/2022,10,1,1,1,6232,99.11,NULL,NULL,72.67388889,98.85,0.58,0.04,0.18,99.41,0,NULL,NULL,NULL,NULL
2022070811,99.92,99.91,64615.6,0.23,Mien Trung,08/07/2022,11,1,1,1,6224,99.09,NULL,NULL,62.27361111,98.78,0.5,0.05,0.07,99.47,0,NULL,NULL,NULL,NULL
2022070812,99.92,99.92,68753.3,0.2,Mien Trung,08/07/2022,12,1,1,1,6224,99.01,NULL,NULL,29.95694444,98.81,0.74,0.03,0.08,99.57,0,NULL,NULL,NULL,NULL
2022070813,99.88,99.93,58172.9,0.19,Mien Trung,08/07/2022,13,1,1,1,6220,99.08,NULL,NULL,34.11944444,98.73,0.37,0.04,0.77,99.44,0,NULL,NULL,NULL,NULL
2022070814,99.92,99.93,54362.4,0.21,Mien Trung,08/07/2022,14,1,1,1,6226,99.1,NULL,NULL,51.05638889,99.02,0.48,0.03,0.06,99.26,0,NULL,NULL,NULL,NULL
2022070815,99.91,99.92,55075.8,0.23,Mien Trung,08/07/2022,15,1,1,1,6228,99.09,NULL,NULL,59.06527778,98.95,0.53,0.03,0.07,99.42,0,NULL,NULL,NULL,NULL
2022070816,99.9,99.91,53759.3,0.22,Mien Trung,08/07/2022,16,1,1,1,6219,99.14,NULL,NULL,65.295,99.09,0.63,0.06,0.08,99.67,0,NULL,NULL,NULL,NULL
2022070817,99.92,99.9,54836.4,0.21,Mien Trung,08/07/2022,17,1,1,1,6222,99.15,NULL,NULL,55.80111111,98.44,0.71,0.03,0.09,99.47,0,NULL,NULL,NULL,NULL
2022070818,99.94,99.91,64708.2,0.2,Mien Trung,08/07/2022,18,1,1,1,6220,99.13,NULL,NULL,50.52972222,98.34,0.9,0.04,0.08,97.98,0,NULL,NULL,NULL,NULL
2022070819,99.93,99.91,76191.8,0.2,Mien Trung,08/07/2022,19,1,1,1,6225,99.09,NULL,NULL,48.965,98.11,0.59,0.04,0.07,99.76,0,NULL,NULL,NULL,NULL
2022070820,99.93,99.91,85469.1,0.19,Mien Trung,08/07/2022,20,1,1,1,6225,99.02,NULL,NULL,44.54055556,98.67,0.48,0.07,0.08,98.5,0,NULL,NULL,NULL,NULL
2022070821,99.93,99.91,81073.8,0.17,Mien Trung,08/07/2022,21,1,1,1,6215,99.03,NULL,NULL,28.21805556,97.97,0.59,0.08,0.09,99.66,0,NULL,NULL,NULL,NULL
2022070822,99.94,99.9,61753.8,0.14,Mien Trung,08/07/2022,22,1,1,1,6223,99.04,NULL,NULL,15.66277778,99.06,1.03,0.04,0.13,99.16,0,NULL,NULL,NULL,NULL
2022070823,99.87,99.91,36561.4,0.11,Mien Trung,08/07/2022,23,1,1,1,6075,98.99,NULL,NULL,5.629166667,97.84,1.59,0.32,0.25,98.15,0,NULL,NULL,NULL,NULL
2022070900,99.87,99.94,23270.6,0.09,Mien Trung,09/07/2022,0,1,1,1,6218,99.01,NULL,NULL,3.231666667,99.69,1.23,0.02,0.06,100,0,NULL,NULL,NULL,NULL
2022070901,99.93,99.93,14063.8,0.08,Mien Trung,09/07/2022,1,1,1,1,6216,98.95,NULL,NULL,1.496944444,100,1.1,0.03,0.1,96.49,0,NULL,NULL,NULL,NULL
2022070902,99.95,99.95,9867.4,0.07,Mien Trung,09/07/2022,2,1,1,1,6225,98.96,NULL,NULL,1.358055556,99.38,0,0.03,0.09,100,100,NULL,NULL,NULL,NULL
2022070903,99.91,94.68,8201.2,0.07,Mien Trung,09/07/2022,3,1,-2,1,6225,98.96,NULL,NULL,1.408888889,99.27,0.76,0,0.06,100,100,NULL,NULL,NULL,NULL
2022070904,99.92,99.92,9643.5,0.07,Mien Trung,09/07/2022,4,1,1,1,6207,99.08,NULL,NULL,3.104166667,100,0,0.03,0.05,100,100,NULL,NULL,NULL,NULL
2022070905,99.93,99.94,18633,0.1,Mien Trung,09/07/2022,5,1,1,1,6227,99.19,NULL,NULL,8.163055556,99.07,0.55,0.04,0.04,99.8,0,NULL,NULL,NULL,NULL
2022070906,99.92,99.94,36984.8,0.15,Mien Trung,09/07/2022,6,1,1,1,6227,99.26,NULL,NULL,19.04,99.44,0.4,0.02,0.07,100,0,NULL,NULL,NULL,NULL
2022070907,99.79,99.92,47285.7,0.19,Mien Trung,09/07/2022,7,1,1,1,6223,99.2,NULL,NULL,38.88194444,99.6,0.63,0.03,0.11,99.82,0,NULL,NULL,NULL,NULL
2022070908,99.76,99.92,54505.9,0.22,Mien Trung,09/07/2022,8,1,1,1,6227,99.19,NULL,NULL,59.05722222,99.28,0.64,0.05,0.11,99.23,0,NULL,NULL,NULL,NULL
2022070909,99.9,99.91,58375.6,0.23,Mien Trung,09/07/2022,9,1,1,1,6231,99.15,NULL,NULL,65.6175,98.98,0.55,0.07,0.09,99.54,0,NULL,NULL,NULL,NULL
2022070910,99.87,99.92,60248.4,0.23,Mien Trung,09/07/2022,10,1,1,1,6231,99.13,NULL,NULL,65.05,98.98,0.73,0.07,0.08,99.21,0,NULL,NULL,NULL,NULL
2022070911,99.72,99.91,67251.7,0.22,Mien Trung,09/07/2022,11,1,1,1,6235,99.1,NULL,NULL,54.55972222,98.86,0.78,0.06,0.08,99.49,0,NULL,NULL,NULL,NULL
2022070912,99.53,99.91,68959.8,0.2,Mien Trung,09/07/2022,12,1,1,1,6225,99.03,NULL,NULL,34.68527778,99.31,0.9,0.06,0.17,98.46,0,NULL,NULL,NULL,NULL
2022070913,99.66,99.92,63137.6,0.19,Mien Trung,09/07/2022,13,1,1,1,6233,99.09,NULL,NULL,30.23333333,99.34,0.77,0.07,0.06,99.8,0,NULL,NULL,NULL,NULL
2022070914,99.9,99.93,56126.2,0.21,Mien Trung,09/07/2022,14,1,1,1,6229,99.11,NULL,NULL,41.75805556,99.29,0.6,0.07,0.11,99.63,0,NULL,NULL,NULL,NULL
2022070915,99.91,99.92,58338.4,0.21,Mien Trung,09/07/2022,15,1,1,1,6222,99.12,NULL,NULL,55.44,99.3,0.66,0.06,0.11,99.6,0,NULL,NULL,NULL,NULL
2022070916,99.89,99.92,56749.5,0.22,Mien Trung,09/07/2022,16,1,1,1,6239,99.15,NULL,NULL,58.22472222,99.05,1.1,0.07,0.09,99.48,0,NULL,NULL,NULL,NULL
2022070917,99.76,99.91,57346.8,0.21,Mien Trung,09/07/2022,17,1,1,1,6236,99.14,NULL,NULL,57.69472222,98.69,0.81,0.05,0.08,99.31,0,NULL,NULL,NULL,NULL
2022070918,99.69,99.92,65363.6,0.2,Mien Trung,09/07/2022,18,1,1,1,6229,99.13,NULL,NULL,50.36166667,98.37,0.6,0.03,0.07,99.38,0,NULL,NULL,NULL,NULL
2022070919,99.37,99.92,79185.4,0.2,Mien Trung,09/07/2022,19,1,1,1,6226,99.07,NULL,NULL,50.41138889,98.91,0.67,0.04,0.07,99.4,0,NULL,NULL,NULL,NULL
2022070920,97.55,99.91,83939.9,0.23,Mien Trung,09/07/2022,20,-2,1,1,6216,98.93,NULL,NULL,46.77694444,98.62,0.53,0.07,0.23,99.52,0,NULL,NULL,NULL,NULL
2022070921,95.18,99.86,81770.2,0.24,Mien Trung,09/07/2022,21,-2,1,1,6229,98.82,NULL,NULL,32.52,98.48,0.76,0.09,0.13,99.26,0,NULL,NULL,NULL,NULL
2022070922,99.55,99.88,60963.1,0.16,Mien Trung,09/07/2022,22,1,1,1,6233,98.98,NULL,NULL,19.21055556,98.76,0.99,0.14,0.1,99.32,0,NULL,NULL,NULL,NULL
2022070923,99.9,99.86,40335.7,0.11,Mien Trung,09/07/2022,23,1,1,1,6060,99.01,NULL,NULL,9.576944444,97.98,0.54,0.03,0.04,100,0,NULL,NULL,NULL,NULL
2022071000,99.94,99.95,24545.6,0.08,Mien Trung,10/07/2022,0,1,1,1,6224,98.9,NULL,NULL,4.461944444,98.06,0.98,0.01,0.03,99.59,0,NULL,NULL,NULL,NULL
2022071001,99.92,99.95,14403.4,0.08,Mien Trung,10/07/2022,1,1,1,1,6243,98.85,NULL,NULL,1.815277778,100,0,0.03,0.05,100,100,NULL,NULL,NULL,NULL
2022071002,99.84,99.92,10371.6,0.07,Mien Trung,10/07/2022,2,1,1,1,6211,98.81,NULL,NULL,0.901388889,96.88,2.34,0.02,0.07,100,0,NULL,NULL,NULL,NULL
2022071003,99.95,99.92,8313.9,0.07,Mien Trung,10/07/2022,3,1,1,1,6223,98.88,NULL,NULL,1.901388889,99.45,0,0.01,0.06,100,100,NULL,NULL,NULL,NULL
2022071004,99.95,99.9,9911.2,0.08,Mien Trung,10/07/2022,4,1,1,1,6218,99,NULL,NULL,3.156111111,99.43,0.85,0.04,0.04,100,0,NULL,NULL,NULL,NULL
2022071005,99.87,99.94,18080.8,0.11,Mien Trung,10/07/2022,5,1,1,1,6222,99.08,NULL,NULL,6.845,99.86,0.57,0.03,0.07,99.73,0,NULL,NULL,NULL,NULL
