,DATETIME_ID,INIT_ERAB_SR,CSFB_SR,TRAFFIC4G,ERAB_DR,TTML,DATE,HOUR,ERAB_SR_Status,CSFB_SR_Status,ERAB_DR_Status,ENODEBS,INTRAFEQ_HO_SR,AVE_ERAB_NUM,MAX_ERAB_NUM,Data_VoLTE,VoLTE_ERAB_SR,VoLTE_ERAB_DR,VoLTE_Pkt_Lost_DL_DR,VoLTE_Pkt_Lost_UL_DR,VoLTE_IntraHO_SR,VoLTE_SRVCC_HO_SR,VoLTE_SRVCC_HO_Pre_SR,VoLTE_SRVCC_HO_Pre_SUCC,VoLTE_SRVCC_HO_Pre_ATT,VoLTE_SRVCC_HO_SR_2
2465,2022091117,99.7,99.92,58778.5,0.23,Mien Trung,11/09/2022,17,1.0,1.0,1.0,6226,98.98,,,147.86333333333337,99.02,0.57,0.04,0.12,99.09,0.0,,,,
2466,2022091118,99.74,99.91,66713.6,0.23,Mien Trung,11/09/2022,18,1.0,1.0,1.0,6225,98.92,,,128.24916666666655,99.15,0.55,0.05,0.13,99.44,0.0,,,,
2467,2022091119,99.76,99.92,77549.6,0.23,Mien Trung,11/09/2022,19,1.0,1.0,1.0,6225,98.9,,,110.62527777777774,99.1,0.43,0.04,0.09,99.44,0.0,,,,
2468,2022091120,99.74,99.9,86178.4,0.21,Mien Trung,11/09/2022,20,1.0,1.0,1.0,6238,98.85,,,87.64388888888882,99.29,0.6,0.06,0.37,99.06,0.0,,,,
2469,2022091121,99.75,99.89,79892.1,0.18,Mien Trung,11/09/2022,21,1.0,1.0,1.0,6234,98.78,,,63.195277777777754,99.32,0.39,0.04,0.1,99.32,0.0,,,,
2470,2022091122,99.73,99.9,57216.4,0.14,Mien Trung,11/09/2022,22,1.0,1.0,1.0,6232,98.82,,,29.558611111111105,98.8,0.5,0.04,0.07,98.74,0.0,,,,
2471,2022091123,99.5,99.91,35666.0,0.11,Mien Trung,11/09/2022,23,1.0,1.0,1.0,6065,98.78,,,12.504444444444408,99.02,0.78,0.04,0.06,98.08,0.0,,,,
2472,2022091200,99.36,99.99,20726.6,0.09,Mien Trung,12/09/2022,00,1.0,1.0,1.0,6233,98.46,,,5.829722222222223,99.72,0.28,0.02,0.03,96.58,0.0,,,,
2473,2022091201,99.08,99.89,13404.6,0.08,Mien Trung,12/09/2022,01,1.0,1.0,1.0,6225,98.24,,,2.9047222222222224,98.87,0.22,0.01,0.04,100.0,0.0,,,,
2474,2022091202,99.1,99.92,9221.9,0.08,Mien Trung,12/09/2022,02,1.0,1.0,1.0,6220,98.29,,,2.5475000000000003,98.83,0.0,0.08,0.1,100.0,100.0,,,,
2475,2022091203,98.94,99.9,7768.4,0.08,Mien Trung,12/09/2022,03,-1.0,1.0,1.0,6222,98.39,,,2.6750000000000007,98.02,2.03,0.13,0.03,98.81,0.0,,,,
2476,2022091204,98.78,99.91,9097.4,0.09,Mien Trung,12/09/2022,04,-1.0,1.0,1.0,6222,98.79,,,4.614722222222222,97.64,0.37,0.02,0.04,100.0,0.0,,,,
2477,2022091205,99.11,99.94,18981.0,0.12,Mien Trung,12/09/2022,05,1.0,1.0,1.0,6228,98.79,,,10.78805555555556,99.23,0.64,0.02,0.04,99.5,0.0,,,,
2478,2022091206,99.81,99.93,35250.0,0.17,Mien Trung,12/09/2022,06,1.0,1.0,1.0,6220,98.99,,,48.232500000000016,99.18,0.57,0.04,0.09,99.41,0.0,,,,
2479,2022091207,99.86,99.91,43842.3,0.21,Mien Trung,12/09/2022,07,1.0,1.0,1.0,6231,99.06,,,109.85972222222222,99.29,0.52,0.04,0.98,99.54,0.0,,,,
2480,2022091208,99.92,99.91,46383.5,0.24,Mien Trung,12/09/2022,08,1.0,1.0,1.0,6233,98.98,,,177.47194444444432,99.34,0.35,0.03,0.39,99.46,0.0,,,,
2481,2022091209,99.9,99.91,51526.6,0.26,Mien Trung,12/09/2022,09,1.0,1.0,1.0,6235,98.95,,,218.2533333333331,99.25,0.52,0.03,0.89,99.21,0.0,,,,
2482,2022091210,99.84,99.91,54599.5,0.27,Mien Trung,12/09/2022,10,1.0,1.0,1.0,6234,98.9,,,221.84166666666658,99.27,0.45,0.04,0.23,99.14,0.0,,,,
2483,2022091211,99.83,99.9,64516.1,0.26,Mien Trung,12/09/2022,11,1.0,1.0,1.0,6234,98.9,,,182.1502777777777,99.16,0.61,0.05,0.14,99.34,0.0,,,,
2484,2022091212,99.87,99.9,73321.5,0.23,Mien Trung,12/09/2022,12,1.0,1.0,1.0,6217,98.75,,,94.67722222222218,99.39,0.51,0.04,0.14,99.61,0.0,,,,
2485,2022091213,99.86,99.92,56568.6,0.22,Mien Trung,12/09/2022,13,1.0,1.0,1.0,6214,98.87,,,93.58777777777775,99.18,0.64,0.04,0.51,99.44,0.0,,,,
2486,2022091214,99.88,99.92,55019.1,0.24,Mien Trung,12/09/2022,14,1.0,1.0,1.0,6223,98.89,,,166.40916666666664,99.34,0.48,0.03,0.78,99.1,0.0,,,,
2487,2022091215,99.76,99.91,52650.0,0.26,Mien Trung,12/09/2022,15,1.0,1.0,1.0,6226,98.93,,,196.57416666666649,99.15,0.47,0.04,0.08,98.99,0.0,,,,
2488,2022091216,99.87,99.91,53432.6,0.25,Mien Trung,12/09/2022,16,1.0,1.0,1.0,6217,98.94,,,203.115,99.31,0.51,0.04,0.47,99.34,0.0,,,,
2489,2022091217,99.87,99.9,59105.9,0.25,Mien Trung,12/09/2022,17,1.0,1.0,1.0,6223,98.97,,,184.14166666666662,99.03,0.43,0.04,0.12,99.35,0.0,,,,
2490,2022091218,99.83,99.9,69167.9,0.23,Mien Trung,12/09/2022,18,1.0,1.0,1.0,6217,98.93,,,139.13638888888883,98.9,0.61,0.05,0.88,99.31,0.0,,,,
2491,2022091219,99.81,99.89,80703.4,0.22,Mien Trung,12/09/2022,19,1.0,1.0,1.0,6229,98.86,,,125.52611111111112,99.08,0.61,0.05,0.3,99.21,0.0,,,,
2492,2022091220,99.92,99.92,86613.6,0.21,Mien Trung,12/09/2022,20,1.0,1.0,1.0,6223,98.78,,,94.69861111111112,99.15,0.77,0.05,0.12,99.03,0.0,,,,
2493,2022091221,99.86,99.91,78444.6,0.17,Mien Trung,12/09/2022,21,1.0,1.0,1.0,6225,98.79,,,59.43916666666668,99.23,0.34,0.05,0.61,99.38,0.0,,,,
2494,2022091222,99.85,99.9,58731.0,0.13,Mien Trung,12/09/2022,22,1.0,1.0,1.0,6219,98.71,,,25.858888888888856,99.51,0.85,0.03,0.05,99.8,0.0,,,,
2495,2022091223,99.7,99.88,33032.3,0.11,Mien Trung,12/09/2022,23,1.0,1.0,1.0,6063,98.39,,,11.288611111111088,99.1,0.09,0.02,0.05,99.64,0.0,,,,
2496,2022091300,99.5,99.83,20174.0,0.09,Mien Trung,13/09/2022,00,1.0,1.0,1.0,6232,98.04,,,3.7188888888888894,99.37,0.42,0.13,0.05,100.0,100.0,,,,
2497,2022091301,99.55,99.92,12545.3,0.08,Mien Trung,13/09/2022,01,1.0,1.0,1.0,6241,98.11,,,2.730833333333333,99.37,1.6,0.12,0.12,100.0,0.0,,,,
2498,2022091302,99.5,99.88,9280.1,0.08,Mien Trung,13/09/2022,02,1.0,1.0,1.0,6227,97.88,,,2.848888888888889,97.72,0.38,0.03,0.06,99.07,0.0,,,,
2499,2022091303,98.38,99.9,7738.2,0.08,Mien Trung,13/09/2022,03,-1.0,1.0,1.0,6229,97.91,,,2.9763888888888888,99.17,0.0,0.05,0.08,97.32,100.0,,,,
2500,2022091304,98.14,99.94,9526.9,0.09,Mien Trung,13/09/2022,04,-1.0,1.0,1.0,6230,97.84,,,4.558888888888889,99.79,1.08,0.04,0.07,100.0,0.0,,,,
2501,2022091305,98.66,99.94,19786.2,0.13,Mien Trung,13/09/2022,05,-1.0,1.0,1.0,6206,98.6,,,13.289166666666674,99.28,0.51,0.05,0.06,99.83,0.0,,,,
2502,2022091306,99.48,99.93,37496.0,0.18,Mien Trung,13/09/2022,06,1.0,1.0,1.0,6218,98.95,,,49.315833333333316,99.25,0.83,0.05,1.21,99.49,0.0,,,,
2503,2022091307,99.75,99.91,43526.9,0.21,Mien Trung,13/09/2022,07,1.0,1.0,1.0,6218,99.04,,,121.74194444444441,99.25,0.31,0.04,1.34,99.51,0.0,,,,
2504,2022091308,99.89,99.91,48208.7,0.24,Mien Trung,13/09/2022,08,1.0,1.0,1.0,6233,98.95,,,191.57499999999982,99.21,0.39,0.04,0.08,99.47,0.0,,,,
2505,2022091309,99.9,99.91,52348.3,0.26,Mien Trung,13/09/2022,09,1.0,1.0,1.0,6230,98.91,,,211.816111111111,99.33,0.55,0.06,0.09,99.46,0.0,,,,
2506,2022091310,99.91,99.91,55904.4,0.26,Mien Trung,13/09/2022,10,1.0,1.0,1.0,6230,98.85,,,210.7369444444441,99.14,0.41,0.03,0.96,99.4,0.0,,,,
2507,2022091311,99.9,99.91,67488.0,0.25,Mien Trung,13/09/2022,11,1.0,1.0,1.0,6226,98.83,,,163.42833333333326,99.1,0.51,0.03,0.57,99.08,0.0,,,,
2508,2022091312,99.91,99.92,71589.5,0.22,Mien Trung,13/09/2022,12,1.0,1.0,1.0,6239,98.67,,,78.08916666666666,99.02,0.43,0.04,0.64,99.43,0.0,,,,
2509,2022091313,99.89,99.92,58991.1,0.21,Mien Trung,13/09/2022,13,1.0,1.0,1.0,6239,98.78,,,88.53194444444442,99.28,0.57,0.04,0.16,98.47,0.0,,,,
2510,2022091314,99.91,99.91,55284.6,0.23,Mien Trung,13/09/2022,14,1.0,1.0,1.0,6235,98.85,,,153.13416666666657,99.2,0.38,0.04,0.11,99.4,0.0,,,,
2511,2022091315,99.89,99.91,51794.3,0.24,Mien Trung,13/09/2022,15,1.0,1.0,1.0,6231,98.89,,,184.15166666666659,99.39,0.35,0.03,0.07,99.02,0.0,,,,
2512,2022091316,99.89,99.91,51685.1,0.24,Mien Trung,13/09/2022,16,1.0,1.0,1.0,6219,98.98,,,193.56166666666664,99.18,0.33,0.04,0.08,99.13,0.0,,,,
2513,2022091317,99.9,99.9,59079.9,0.22,Mien Trung,13/09/2022,17,1.0,1.0,1.0,6237,99.03,,,172.67472222222216,99.27,0.47,0.04,0.21,99.52,0.0,,,,
2514,2022091318,99.86,99.91,67310.1,0.22,Mien Trung,13/09/2022,18,1.0,1.0,1.0,6238,98.93,,,139.39194444444433,98.83,0.52,0.04,0.11,99.29,0.0,,,,
2515,2022091319,99.82,99.9,82724.1,0.21,Mien Trung,13/09/2022,19,1.0,1.0,1.0,6229,98.94,,,117.94416666666666,98.78,0.68,0.03,0.09,99.11,0.0,,,,
2516,2022091320,99.88,99.91,85443.4,0.21,Mien Trung,13/09/2022,20,1.0,1.0,1.0,6225,98.79,,,97.7502777777777,99.22,0.44,0.05,0.17,98.7,0.0,,,,
2517,2022091321,99.9,99.9,81357.8,0.17,Mien Trung,13/09/2022,21,1.0,1.0,1.0,6227,98.74,,,64.78472222222224,99.33,0.32,0.03,0.5,98.81,0.0,,,,
2518,2022091322,99.83,99.89,61871.8,0.14,Mien Trung,13/09/2022,22,1.0,1.0,1.0,6222,98.61,,,32.55083333333329,99.26,0.07,0.06,0.08,98.94,0.0,,,,
2519,2022091323,99.73,99.91,36605.8,0.11,Mien Trung,13/09/2022,23,1.0,1.0,1.0,6078,98.49,,,12.701111111111118,99.38,0.27,0.07,0.08,99.0,0.0,,,,
2520,2022091400,99.78,99.92,22154.6,0.09,Mien Trung,14/09/2022,00,1.0,1.0,1.0,6236,98.35,,,5.075000000000001,99.09,0.18,0.01,0.04,99.5,0.0,,,,
2521,2022091401,99.67,99.91,14071.5,0.08,Mien Trung,14/09/2022,01,1.0,1.0,1.0,6228,98.17,,,2.830833333333334,99.49,1.79,0.16,0.11,97.42,0.0,,,,
2522,2022091402,99.79,99.92,10401.1,0.08,Mien Trung,14/09/2022,02,1.0,1.0,1.0,6223,97.97,,,2.7486111111111113,99.72,0.56,0.02,0.15,97.6,0.0,,,,
2523,2022091403,99.6,99.92,9014.4,0.08,Mien Trung,14/09/2022,03,1.0,1.0,1.0,6221,97.91,,,1.9819444444444447,99.62,0.78,0.04,0.04,98.98,0.0,,,,
2524,2022091404,99.77,99.92,10128.0,0.08,Mien Trung,14/09/2022,04,1.0,1.0,1.0,6233,98.35,,,3.6530555555555546,99.6,0.2,0.11,0.14,99.44,0.0,,,,
2525,2022091405,99.84,99.94,20397.6,0.11,Mien Trung,14/09/2022,05,1.0,1.0,1.0,6212,98.7,,,11.612222222222229,98.74,1.06,0.02,0.04,99.52,0.0,,,,
2526,2022091406,99.5,99.92,38954.1,0.17,Mien Trung,14/09/2022,06,1.0,1.0,1.0,6212,99.03,,,50.544999999999966,99.07,0.55,0.02,0.05,99.77,0.0,,,,
2527,2022091407,99.84,99.92,43962.3,0.21,Mien Trung,14/09/2022,07,1.0,1.0,1.0,6224,99.06,,,119.51138888888893,98.9,0.39,0.03,0.1,99.51,0.0,,,,
2528,2022091408,99.92,99.91,49827.0,0.23,Mien Trung,14/09/2022,08,1.0,1.0,1.0,6222,98.98,,,188.79055555555564,99.32,0.45,0.03,0.5,99.47,0.0,,,,
2529,2022091409,99.9,99.91,54691.2,0.25,Mien Trung,14/09/2022,09,1.0,1.0,1.0,6233,98.96,,,212.11833333333337,99.2,0.36,0.03,0.08,99.1,0.0,,,,
2530,2022091410,99.91,99.92,58557.5,0.25,Mien Trung,14/09/2022,10,1.0,1.0,1.0,6226,98.94,,,208.19638888888875,99.39,0.39,0.03,0.07,99.16,0.0,,,,
2531,2022091411,99.9,99.92,65278.6,0.25,Mien Trung,14/09/2022,11,1.0,1.0,1.0,6217,98.91,,,159.45749999999992,99.07,0.6,0.03,0.09,99.13,0.0,,,,
2532,2022091412,99.91,99.92,73909.2,0.21,Mien Trung,14/09/2022,12,1.0,1.0,1.0,6237,98.82,,,79.10055555555552,99.34,0.73,0.03,0.1,99.04,0.0,,,,
2533,2022091413,99.85,99.92,61568.8,0.2,Mien Trung,14/09/2022,13,1.0,1.0,1.0,6249,98.85,,,83.79749999999999,99.33,0.53,0.03,0.08,98.92,0.0,,,,
2534,2022091414,99.89,99.92,54306.4,0.24,Mien Trung,14/09/2022,14,1.0,1.0,1.0,6212,98.91,,,149.44861111111095,99.34,0.4,0.03,0.23,99.11,0.0,,,,
2535,2022091415,99.9,99.91,55106.9,0.24,Mien Trung,14/09/2022,15,1.0,1.0,1.0,6202,98.92,,,192.08055555555546,99.24,0.43,0.03,0.12,99.12,0.0,,,,
2536,2022091416,99.92,99.9,57087.6,0.24,Mien Trung,14/09/2022,16,1.0,1.0,1.0,6207,99.01,,,192.70694444444413,99.25,0.41,0.04,0.15,99.41,0.0,,,,
2537,2022091417,99.89,99.9,60373.2,0.23,Mien Trung,14/09/2022,17,1.0,1.0,1.0,6218,99.07,,,167.65249999999992,98.88,0.47,0.04,0.08,99.3,0.0,,,,
2538,2022091418,99.75,99.91,68159.3,0.22,Mien Trung,14/09/2022,18,1.0,1.0,1.0,6218,99.01,,,140.42833333333334,98.85,0.72,0.04,1.22,99.36,0.0,,,,
2539,2022091419,99.87,99.9,81742.6,0.22,Mien Trung,14/09/2022,19,1.0,1.0,1.0,6216,98.93,,,122.29583333333325,99.11,0.57,0.02,0.46,99.22,0.0,,,,
2540,2022091420,99.91,99.93,87208.4,0.21,Mien Trung,14/09/2022,20,1.0,1.0,1.0,6213,98.87,,,90.31333333333328,99.3,0.66,0.03,0.34,98.66,0.0,,,,
2541,2022091421,99.8,99.88,82535.3,0.18,Mien Trung,14/09/2022,21,1.0,1.0,1.0,6204,98.87,,,59.43416666666657,98.92,0.49,0.03,0.07,99.57,0.0,,,,
2542,2022091422,99.94,99.88,59631.1,0.14,Mien Trung,14/09/2022,22,1.0,1.0,1.0,6200,98.83,,,25.937222222222225,99.13,0.96,0.02,0.1,98.29,0.0,,,,
2543,2022091423,99.92,99.91,35324.3,0.1,Mien Trung,14/09/2022,23,1.0,1.0,1.0,6059,98.66,,,10.607222222222191,97.95,0.46,0.08,0.18,99.61,0.0,,,,
2544,2022091500,99.93,99.84,21559.0,0.08,Mien Trung,15/09/2022,00,1.0,1.0,1.0,6210,98.52,,,5.004722222222222,100.0,0.66,0.01,0.03,97.84,0.0,,,,
2545,2022091501,99.9,99.86,13634.5,0.08,Mien Trung,15/09/2022,01,1.0,1.0,1.0,6207,98.45,,,3.6419444444444444,99.8,1.01,0.06,0.1,99.33,0.0,,,,
2546,2022091502,99.95,99.91,10337.8,0.07,Mien Trung,15/09/2022,02,1.0,1.0,1.0,6217,98.19,,,2.784722222222223,100.0,1.16,0.1,0.05,100.0,100.0,,,,
2547,2022091503,99.78,99.96,8933.1,0.07,Mien Trung,15/09/2022,03,1.0,1.0,1.0,6220,97.93,,,2.679722222222222,98.52,0.0,0.04,0.16,99.49,100.0,,,,
2548,2022091504,99.93,99.91,9769.7,0.08,Mien Trung,15/09/2022,04,1.0,1.0,1.0,6220,98.39,,,5.041111111111109,100.0,0.19,0.02,0.03,100.0,0.0,,,,
2549,2022091505,99.94,99.93,20409.1,0.11,Mien Trung,15/09/2022,05,1.0,1.0,1.0,6222,98.76,,,14.614444444444445,99.3,0.65,0.07,0.04,99.56,0.0,,,,
2550,2022091506,99.94,99.94,38050.9,0.17,Mien Trung,15/09/2022,06,1.0,1.0,1.0,6213,99.04,,,48.603055555555514,99.38,0.53,0.02,0.44,99.25,0.0,,,,
2551,2022091507,99.92,99.91,44400.8,0.21,Mien Trung,15/09/2022,07,1.0,1.0,1.0,6217,99.05,,,118.55583333333335,99.19,0.36,0.03,0.08,99.26,0.0,,,,
2552,2022091508,99.87,99.91,49022.8,0.24,Mien Trung,15/09/2022,08,1.0,1.0,1.0,6222,98.99,,,192.83722222222224,99.26,0.4,0.03,0.24,99.06,0.0,,,,
2553,2022091509,99.91,99.92,53624.4,0.26,Mien Trung,15/09/2022,09,1.0,1.0,1.0,6225,98.99,,,222.70083333333355,99.37,0.45,0.04,0.09,99.11,0.0,,,,
2554,2022091510,99.89,99.93,58688.3,0.25,Mien Trung,15/09/2022,10,1.0,1.0,1.0,6227,98.99,,,207.24944444444418,99.27,0.41,0.02,0.27,99.35,0.0,,,,
2555,2022091511,99.79,99.91,66530.8,0.25,Mien Trung,15/09/2022,11,1.0,1.0,1.0,6237,98.98,,,167.62944444444435,99.11,0.42,0.05,0.18,99.24,0.0,,,,
2556,2022091512,99.9,99.9,73561.0,0.21,Mien Trung,15/09/2022,12,1.0,1.0,1.0,6229,98.86,,,82.95055555555533,99.36,0.36,0.03,0.08,99.01,0.0,,,,
2557,2022091513,99.91,99.91,59512.0,0.21,Mien Trung,15/09/2022,13,1.0,1.0,1.0,6229,98.93,,,95.23749999999997,99.12,0.42,0.03,0.57,98.48,0.0,,,,
2558,2022091514,99.89,99.9,53672.5,0.24,Mien Trung,15/09/2022,14,1.0,1.0,1.0,6225,98.86,,,158.83361111111083,98.97,0.48,0.04,0.52,98.22,0.0,,,,
2559,2022091515,99.91,99.92,54988.4,0.25,Mien Trung,15/09/2022,15,1.0,1.0,1.0,6210,98.91,,,191.66694444444454,98.96,0.4,0.03,0.27,99.24,0.0,,,,
2560,2022091516,99.91,99.91,57555.1,0.24,Mien Trung,15/09/2022,16,1.0,1.0,1.0,6225,99.0,,,199.61472222222199,98.93,0.42,0.04,0.08,99.08,0.0,,,,
2561,2022091517,99.75,99.9,60643.4,0.25,Mien Trung,15/09/2022,17,1.0,1.0,1.0,6222,99.01,,,176.08083333333315,99.09,0.5,0.04,0.13,99.02,0.0,,,,
2562,2022091518,99.87,99.9,73256.3,0.22,Mien Trung,15/09/2022,18,1.0,1.0,1.0,6236,99.02,,,132.43249999999998,98.98,0.52,0.05,0.09,99.2,0.0,,,,
2563,2022091519,99.74,99.91,83602.2,0.22,Mien Trung,15/09/2022,19,1.0,1.0,1.0,6226,98.98,,,122.37611111111069,98.94,0.34,0.03,0.11,99.77,0.0,,,,
2564,2022091520,99.88,99.91,87086.6,0.22,Mien Trung,15/09/2022,20,1.0,1.0,1.0,6226,98.91,,,97.42666666666662,98.8,0.6,0.05,0.07,99.3,0.0,,,,
2565,2022091521,99.9,99.9,79372.1,0.18,Mien Trung,15/09/2022,21,1.0,1.0,1.0,6228,98.88,,,56.7502777777778,98.98,0.46,0.03,0.08,99.35,0.0,,,,
2566,2022091522,99.37,99.9,57599.8,0.14,Mien Trung,15/09/2022,22,1.0,1.0,1.0,6231,98.82,,,27.366388888888878,99.42,0.36,0.04,0.09,99.44,0.0,,,,
2567,2022091523,99.33,99.92,34755.7,0.12,Mien Trung,15/09/2022,23,1.0,1.0,1.0,6073,98.74,,,11.617499999999996,99.42,0.33,0.02,0.06,99.26,0.0,,,,
2568,2022091600,99.08,99.81,21828.4,0.11,Mien Trung,16/09/2022,00,1.0,1.0,1.0,6233,98.62,,,5.7913888888888945,99.48,1.06,0.02,9.07,100.0,0.0,,,,
2569,2022091601,98.99,99.98,13864.0,0.08,Mien Trung,16/09/2022,01,-1.0,1.0,1.0,6237,98.49,,,3.9930555555555562,100.0,0.25,0.01,0.07,99.63,0.0,,,,
2570,2022091602,98.92,99.89,9549.0,0.08,Mien Trung,16/09/2022,02,-1.0,1.0,1.0,6215,98.52,,,2.947500000000004,99.34,1.31,0.06,0.09,100.0,0.0,,,,
2571,2022091603,98.53,99.94,8107.2,0.1,Mien Trung,16/09/2022,03,-1.0,1.0,1.0,6213,98.33,,,2.4725,98.15,0.39,0.01,0.12,99.21,100.0,,,,
2572,2022091604,98.86,99.93,10150.7,0.1,Mien Trung,16/09/2022,04,-1.0,1.0,1.0,6213,98.34,,,4.265555555555555,99.81,0.77,0.05,0.04,99.2,0.0,,,,
2573,2022091605,99.38,99.95,22041.0,0.11,Mien Trung,16/09/2022,05,1.0,1.0,1.0,6228,98.83,,,12.593888888888895,99.16,1.0,0.06,0.05,99.88,0.0,,,,
2574,2022091606,99.83,99.94,38790.3,0.17,Mien Trung,16/09/2022,06,1.0,1.0,1.0,6226,99.01,,,49.507499999999965,99.02,0.73,0.04,0.07,99.52,0.0,,,,
2575,2022091607,99.9,99.92,45998.1,0.21,Mien Trung,16/09/2022,07,1.0,1.0,1.0,6220,99.04,,,115.65583333333316,98.61,0.42,0.04,0.07,99.24,0.0,,,,
2576,2022091608,99.91,99.91,51872.1,0.23,Mien Trung,16/09/2022,08,1.0,1.0,1.0,6218,98.99,,,189.60861111111092,99.39,0.47,0.04,0.11,99.27,0.0,,,,
2577,2022091609,99.88,99.92,54031.1,0.26,Mien Trung,16/09/2022,09,1.0,1.0,1.0,6219,98.93,,,221.05833333333322,99.08,0.36,0.04,0.11,99.16,0.0,,,,
2578,2022091610,99.9,99.91,58415.3,0.27,Mien Trung,16/09/2022,10,1.0,1.0,1.0,6227,98.92,,,205.83611111111094,99.13,0.39,0.04,0.72,99.3,0.0,,,,
2579,2022091611,99.9,99.92,68477.6,0.26,Mien Trung,16/09/2022,11,1.0,1.0,1.0,6237,98.92,,,163.66138888888878,98.92,0.54,0.04,0.28,99.23,0.0,,,,
2580,2022091612,99.83,99.91,75425.9,0.22,Mien Trung,16/09/2022,12,1.0,1.0,1.0,6238,98.85,,,81.616111111111,99.01,0.42,0.03,0.09,98.92,0.0,,,,
2581,2022091613,99.88,99.92,62755.6,0.22,Mien Trung,16/09/2022,13,1.0,1.0,1.0,6227,98.9,,,85.5505555555554,99.13,0.5,0.04,0.12,98.6,0.0,,,,
2582,2022091614,99.86,99.91,57694.5,0.24,Mien Trung,16/09/2022,14,1.0,1.0,1.0,6235,98.9,,,154.86444444444444,99.0,0.52,0.03,0.09,98.64,0.0,,,,
2583,2022091615,99.86,99.91,56462.2,0.25,Mien Trung,16/09/2022,15,1.0,1.0,1.0,6224,98.92,,,187.99472222222218,98.89,0.36,0.03,0.25,97.98,0.0,,,,
2584,2022091616,99.92,99.91,55066.0,0.25,Mien Trung,16/09/2022,16,1.0,1.0,1.0,6230,99.01,,,195.9975,98.8,0.42,0.04,0.1,99.3,0.0,,,,
2585,2022091617,99.76,99.91,58559.6,0.24,Mien Trung,16/09/2022,17,1.0,1.0,1.0,6231,99.02,,,173.32777777777744,99.05,0.46,0.04,0.08,99.16,0.0,,,,
2586,2022091618,99.83,99.9,69716.9,0.23,Mien Trung,16/09/2022,18,1.0,1.0,1.0,6229,98.93,,,136.27694444444384,99.0,0.36,0.03,0.12,99.26,0.0,,,,
2587,2022091619,99.81,99.91,84889.9,0.23,Mien Trung,16/09/2022,19,1.0,1.0,1.0,6234,98.9,,,118.38166666666649,98.78,0.48,0.04,0.09,99.1,0.0,,,,
2588,2022091620,99.85,99.92,87996.4,0.22,Mien Trung,16/09/2022,20,1.0,1.0,1.0,6220,98.84,,,90.1524999999999,98.94,0.53,0.04,0.09,98.3,0.0,,,,
2589,2022091621,99.92,99.89,84768.1,0.18,Mien Trung,16/09/2022,21,1.0,1.0,1.0,6222,98.87,,,64.89527777777762,98.91,0.37,0.03,0.07,98.99,0.0,,,,
2590,2022091622,99.93,99.89,62067.5,0.15,Mien Trung,16/09/2022,22,1.0,1.0,1.0,6219,98.94,,,30.351111111111123,99.19,0.98,0.03,0.15,99.07,0.0,,,,
2591,2022091623,99.93,99.9,37250.6,0.11,Mien Trung,16/09/2022,23,1.0,1.0,1.0,6063,98.83,,,12.759722222222173,99.02,0.49,0.06,0.07,99.28,0.0,,,,
2592,2022091700,99.94,99.98,22080.5,0.09,Mien Trung,17/09/2022,00,1.0,1.0,1.0,6232,98.63,,,5.7825000000000015,99.11,0.89,0.02,0.06,98.78,0.0,,,,
2593,2022091701,99.94,99.89,13982.6,0.08,Mien Trung,17/09/2022,01,1.0,1.0,1.0,6225,98.59,,,4.330833333333334,99.17,1.5,0.09,23.07,98.34,0.0,,,,
2594,2022091702,99.93,99.91,9907.0,0.08,Mien Trung,17/09/2022,02,1.0,1.0,1.0,6210,98.26,,,2.538611111111111,99.29,0.36,0.04,0.06,100.0,0.0,,,,
2595,2022091703,99.93,99.92,8475.7,0.07,Mien Trung,17/09/2022,03,1.0,1.0,1.0,6224,98.27,,,1.91638888888889,99.46,0.54,0.02,0.07,100.0,0.0,,,,
2596,2022091704,99.87,99.92,10348.4,0.08,Mien Trung,17/09/2022,04,1.0,1.0,1.0,6225,98.58,,,4.407222222222222,99.9,0.73,0.22,0.04,100.0,0.0,,,,
2597,2022091705,99.59,99.95,21173.5,0.12,Mien Trung,17/09/2022,05,1.0,1.0,1.0,6214,98.84,,,12.189166666666667,99.1,0.57,0.09,0.1,99.48,0.0,,,,
2598,2022091706,99.72,99.93,39639.9,0.18,Mien Trung,17/09/2022,06,1.0,1.0,1.0,6209,99.01,,,50.501666666666594,98.78,0.54,0.04,1.54,99.76,0.0,,,,
2599,2022091707,99.73,99.92,50959.7,0.21,Mien Trung,17/09/2022,07,1.0,1.0,1.0,6198,99.06,,,116.6372222222221,98.94,0.47,0.03,0.07,99.48,0.0,,,,
2600,2022091708,99.85,99.91,54201.7,0.24,Mien Trung,17/09/2022,08,1.0,1.0,1.0,6224,98.97,,,179.05249999999995,99.25,0.38,0.04,0.17,99.16,0.0,,,,
2601,2022091709,99.76,99.91,60765.2,0.25,Mien Trung,17/09/2022,09,1.0,1.0,1.0,6220,98.98,,,198.45416666666654,99.14,0.34,0.04,0.08,99.37,0.0,,,,
2602,2022091710,99.7,99.92,60578.5,0.27,Mien Trung,17/09/2022,10,1.0,1.0,1.0,6236,98.94,,,190.53944444444448,99.12,0.44,0.04,0.44,99.32,0.0,,,,
2603,2022091711,99.76,99.91,67898.1,0.25,Mien Trung,17/09/2022,11,1.0,1.0,1.0,6237,98.96,,,157.2719444444444,99.16,0.45,0.03,0.2,99.45,0.0,,,,
